year,qtr,state,cnty,own,naics,naics3,naics4,naics5,naics_sector,super_sector,m1emp,m2emp,m3emp,wage,can_agg,rectype,filenumber,primary_key
2016,1,34,001,5,236115,236,2361,23611,23,1012,5,6,7,17,Y,C,2,187785
2016,1,34,001,5,236115,236,2361,23611,23,1012,2,2,2,12,Y,C,2,187786
2016,1,34,001,5,236115,236,2361,23611,23,1012,1,1,1,11,Y,C,2,187787
2016,1,34,001,5,236115,236,2361,23611,23,1012,2,2,3,13,Y,C,2,187788
2016,1,34,001,5,236115,236,2361,23611,23,1012,4,4,4,14,Y,C,2,187789
2016,1,34,001,5,236115,236,2361,23611,23,1012,4,4,5,15,Y,C,2,187790
2016,1,34,001,5,236115,236,2361,23611,23,1012,3,3,3,13,Y,C,2,187791
2016,1,34,001,5,236115,236,2361,23611,23,1012,1,1,1,11,Y,C,2,187792
2016,1,34,001,5,236115,236,2361,23611,23,1012,2,4,3,13,Y,C,2,187793
2016,1,34,001,5,236115,236,2361,23611,23,1012,2,1,2,12,Y,C,2,187794
2016,1,34,001,5,236115,236,2361,23611,23,1012,4,5,5,15,Y,C,2,187795
2016,1,34,001,5,236115,236,2361,23611,23,1012,2,3,4,14,Y,C,2,187796
2016,1,34,001,5,236115,236,2361,23611,23,1012,2,3,3,13,Y,C,2,187797
2016,1,34,001,5,236115,236,2361,23611,23,1012,4,4,4,14,Y,C,2,187798
2016,1,34,001,5,236115,236,2361,23611,23,1012,4,4,5,15,Y,C,2,187799
2016,1,34,001,5,236115,236,2361,23611,23,1012,2,2,3,13,Y,C,2,187800
2016,1,34,001,5,236115,236,2361,23611,23,1012,4,3,3,13,Y,C,2,187801
2016,1,34,001,5,236115,236,2361,23611,23,1012,4,4,4,14,Y,C,2,187802
2016,1,34,001,5,236115,236,2361,23611,23,1012,3,2,2,12,Y,C,2,187803
2016,1,34,001,5,236115,236,2361,23611,23,1012,4,4,5,15,Y,C,2,187804
2016,1,34,001,5,236115,236,2361,23611,23,1012,4,5,5,15,Y,C,2,187805
2016,1,34,001,5,236115,236,2361,23611,23,1012,4,3,3,13,Y,C,2,187806
2016,1,34,001,5,236115,236,2361,23611,23,1012,1,1,1,11,Y,C,2,187807
2016,1,34,001,5,236115,236,2361,23611,23,1012,3,2,3,13,Y,C,2,187808
2016,1,34,001,5,236115,236,2361,23611,23,1012,4,3,3,13,Y,C,2,187809
2016,1,34,001,5,236115,236,2361,23611,23,1012,1,1,1,11,Y,C,2,187810
2016,1,34,001,5,236115,236,2361,23611,23,1012,1,1,1,11,Y,C,2,187811
2016,1,34,001,5,236115,236,2361,23611,23,1012,2,2,2,12,Y,C,2,187812
2016,1,34,001,5,236115,236,2361,23611,23,1012,7,8,9,19,Y,C,2,187813
2016,1,34,001,5,236115,236,2361,23611,23,1012,3,2,3,13,Y,C,2,187814
2016,1,34,001,5,236115,236,2361,23611,23,1012,3,3,3,13,Y,C,2,187815
2016,1,34,001,5,236115,236,2361,23611,23,1012,2,2,2,12,Y,C,2,187816
2016,1,34,001,5,236115,236,2361,23611,23,1012,4,3,4,14,Y,C,2,187817
2016,1,34,001,5,236115,236,2361,23611,23,1012,1,0,0,10,Y,C,2,187818
2016,1,34,001,5,236115,236,2361,23611,23,1012,2,2,2,12,Y,C,2,187819
2016,1,34,001,5,236115,236,2361,23611,23,1012,3,3,4,14,Y,C,2,187820
2016,1,34,001,5,236115,236,2361,23611,23,1012,1,0,0,10,Y,C,2,187821
2016,1,34,001,5,236115,236,2361,23611,23,1012,2,2,3,13,Y,C,2,187822
2016,1,34,001,5,236115,236,2361,23611,23,1012,2,2,2,12,Y,C,2,187823
2016,1,34,001,5,236115,236,2361,23611,23,1012,3,3,4,14,Y,C,2,187824
2016,1,34,001,5,236117,236,2361,23611,23,1012,2,2,3,13,Y,C,2,187825
2016,1,34,001,5,236117,236,2361,23611,23,1012,1,1,1,11,Y,C,2,187826
2016,1,34,001,5,236117,236,2361,23611,23,1012,3,5,4,14,Y,C,2,187827
2016,1,34,001,5,236117,236,2361,23611,23,1012,2,2,3,13,Y,C,2,187828
2016,1,34,001,5,236117,236,2361,23611,23,1012,1,1,2,12,Y,C,2,187829
2016,1,34,001,5,236117,236,2361,23611,23,1012,1,1,1,11,Y,C,2,187830
2016,1,34,001,5,236117,236,2361,23611,23,1012,3,2,4,14,Y,C,2,187831
2016,1,34,001,5,236117,236,2361,23611,23,1012,1,1,2,12,Y,C,2,187832
2016,1,34,001,5,236118,236,2361,23611,23,1012,2,2,2,12,Y,C,2,187833
2016,1,34,001,5,236118,236,2361,23611,23,1012,6,6,5,15,Y,C,2,187834
2016,1,34,001,5,236118,236,2361,23611,23,1012,5,5,4,14,Y,C,2,187835
2016,1,34,001,5,236118,236,2361,23611,23,1012,2,3,2,12,Y,C,2,187836
2016,1,34,001,5,236118,236,2361,23611,23,1012,5,4,4,14,Y,C,2,187837
2016,1,34,001,5,236118,236,2361,23611,23,1012,3,2,3,13,Y,C,2,187838
2016,1,34,001,5,236118,236,2361,23611,23,1012,5,7,5,15,Y,C,2,187839
2016,1,34,001,5,236118,236,2361,23611,23,1012,3,4,3,13,Y,C,2,187840
2016,1,34,001,5,236118,236,2361,23611,23,1012,11,10,9,19,Y,C,2,187841
2016,1,34,001,5,236118,236,2361,23611,23,1012,2,3,3,13,Y,C,2,187842
2016,1,34,001,5,236118,236,2361,23611,23,1012,5,5,7,17,Y,C,2,187843
2016,1,34,001,5,236118,236,2361,23611,23,1012,2,2,1,11,Y,C,2,187844
2016,1,34,001,5,236118,236,2361,23611,23,1012,6,5,5,15,Y,C,2,187845
2016,1,34,001,5,236118,236,2361,23611,23,1012,2,2,1,11,Y,C,2,187846
2016,1,34,001,5,236118,236,2361,23611,23,1012,1,1,1,11,Y,C,2,187847
2016,1,34,001,5,236118,236,2361,23611,23,1012,4,3,3,13,Y,C,2,187848
2016,1,34,001,5,236118,236,2361,23611,23,1012,3,4,3,13,Y,C,2,187849
2016,1,34,001,5,236118,236,2361,23611,23,1012,3,3,3,13,Y,C,2,187850
2016,1,34,001,5,236118,236,2361,23611,23,1012,5,5,5,15,Y,C,2,187851
2016,1,34,001,5,236118,236,2361,23611,23,1012,3,3,3,13,Y,C,2,187852
2016,1,34,001,5,236118,236,2361,23611,23,1012,3,4,4,14,Y,C,2,187853
2016,1,34,001,5,236118,236,2361,23611,23,1012,4,5,3,13,Y,C,2,187854
2016,1,34,001,5,236118,236,2361,23611,23,1012,7,6,6,16,Y,C,2,187855
2016,1,34,001,5,236118,236,2361,23611,23,1012,3,3,3,13,Y,C,2,187856
2016,1,34,001,5,236118,236,2361,23611,23,1012,1,1,0,10,Y,C,2,187857
2016,1,34,001,5,236118,236,2361,23611,23,1012,3,2,2,12,Y,C,2,187858
2016,1,34,001,5,236118,236,2361,23611,23,1012,4,5,6,16,Y,C,2,187859
2016,1,34,001,5,236118,236,2361,23611,23,1012,6,5,4,14,Y,C,2,187860
2016,1,34,001,5,236118,236,2361,23611,23,1012,0,1,1,11,Y,C,2,187861
2016,1,34,001,5,236118,236,2361,23611,23,1012,2,2,3,13,Y,C,2,187862
2016,1,34,001,5,236118,236,2361,23611,23,1012,1,1,1,11,Y,C,2,187863
2016,1,34,001,5,236118,236,2361,23611,23,1012,8,7,7,17,Y,C,2,187864
2016,1,34,001,5,236118,236,2361,23611,23,1012,4,5,4,14,Y,C,2,187865
2016,1,34,001,5,236118,236,2361,23611,23,1012,3,3,3,13,Y,C,2,187866
2016,1,34,001,5,236118,236,2361,23611,23,1012,3,2,2,12,Y,C,2,187867
2016,1,34,001,5,236118,236,2361,23611,23,1012,3,3,3,13,Y,C,2,187868
2016,1,34,001,5,236118,236,2361,23611,23,1012,3,3,3,13,Y,C,2,187869
2016,1,34,001,5,236118,236,2361,23611,23,1012,4,3,3,13,Y,C,2,187870
2016,1,34,001,5,236118,236,2361,23611,23,1012,3,3,3,13,Y,C,2,187871
2016,1,34,001,5,236118,236,2361,23611,23,1012,2,2,1,11,Y,C,2,187872
2016,1,34,001,5,236118,236,2361,23611,23,1012,4,4,4,14,Y,C,2,187873
2016,1,34,001,5,236118,236,2361,23611,23,1012,6,6,6,16,Y,C,2,187874
2016,1,34,001,5,236118,236,2361,23611,23,1012,1,1,1,11,Y,C,2,187875
2016,1,34,001,5,236118,236,2361,23611,23,1012,4,3,5,15,Y,C,2,187876
2016,1,34,001,5,236118,236,2361,23611,23,1012,2,2,2,12,Y,C,2,187877
2016,1,34,001,5,236118,236,2361,23611,23,1012,1,2,1,11,Y,C,2,187878
2016,1,34,001,5,236118,236,2361,23611,23,1012,2,3,4,14,Y,C,2,187879
2016,1,34,001,5,236118,236,2361,23611,23,1012,2,2,2,12,Y,C,2,187880
2016,1,34,001,5,236118,236,2361,23611,23,1012,7,6,5,15,Y,C,2,187881
2016,1,34,001,5,236118,236,2361,23611,23,1012,6,7,8,18,Y,C,2,187882
2016,1,34,001,5,236118,236,2361,23611,23,1012,3,4,3,13,Y,C,2,187883
2016,1,34,001,5,236118,236,2361,23611,23,1012,4,4,3,13,Y,C,2,187884
2016,1,34,001,5,236118,236,2361,23611,23,1012,8,8,8,18,Y,C,2,187885
2016,1,34,001,5,236118,236,2361,23611,23,1012,4,5,4,14,Y,C,2,187886
2016,1,34,001,5,236118,236,2361,23611,23,1012,8,7,8,18,Y,C,2,187887
2016,1,34,001,5,236118,236,2361,23611,23,1012,2,2,2,12,Y,C,2,187888
2016,1,34,001,5,236118,236,2361,23611,23,1012,5,5,6,16,Y,C,2,187889
2016,1,34,001,5,236118,236,2361,23611,23,1012,8,6,7,17,Y,C,2,187890
2016,1,34,001,5,236118,236,2361,23611,23,1012,4,5,4,14,Y,C,2,187891
2016,1,34,001,5,236118,236,2361,23611,23,1012,4,4,3,13,Y,C,2,187892
2016,1,34,001,5,236118,236,2361,23611,23,1012,1,1,1,11,Y,C,2,187893
2016,1,34,001,5,236118,236,2361,23611,23,1012,6,5,5,15,Y,C,2,187894
2016,1,34,001,5,236118,236,2361,23611,23,1012,3,3,2,12,Y,C,2,187895
2016,1,34,001,5,236118,236,2361,23611,23,1012,5,4,5,15,Y,C,2,187896
2016,1,34,001,5,236118,236,2361,23611,23,1012,5,5,5,15,Y,C,2,187897
2016,1,34,001,5,236118,236,2361,23611,23,1012,5,5,4,14,Y,C,2,187898
2016,1,34,001,5,236118,236,2361,23611,23,1012,3,3,3,13,Y,C,2,187899
2016,1,34,001,5,236118,236,2361,23611,23,1012,7,7,7,17,Y,C,2,187900
2016,1,34,001,5,236118,236,2361,23611,23,1012,3,3,2,12,Y,C,2,187901
2016,1,34,001,5,236118,236,2361,23611,23,1012,4,4,3,13,Y,C,2,187902
2016,1,34,001,5,236118,236,2361,23611,23,1012,10,10,8,18,Y,C,2,187903
2016,1,34,001,5,236118,236,2361,23611,23,1012,2,3,3,13,Y,C,2,187904
2016,1,34,001,5,236118,236,2361,23611,23,1012,2,2,2,12,Y,C,2,187905
2016,1,34,001,5,236118,236,2361,23611,23,1012,9,8,8,18,Y,C,2,187906
2016,1,34,001,5,236118,236,2361,23611,23,1012,3,3,4,14,Y,C,2,187907
2016,1,34,001,5,236118,236,2361,23611,23,1012,1,1,1,11,Y,C,2,187908
2016,1,34,001,5,236118,236,2361,23611,23,1012,2,2,3,13,Y,C,2,187909
2016,1,34,001,5,236118,236,2361,23611,23,1012,2,3,3,13,Y,C,2,187910
2016,1,34,001,5,236118,236,2361,23611,23,1012,6,6,7,17,Y,C,2,187911
2016,1,34,001,5,236118,236,2361,23611,23,1012,2,2,2,12,Y,C,2,187912
2016,1,34,001,5,236118,236,2361,23611,23,1012,3,2,1,11,Y,C,2,187913
2016,1,34,001,5,236118,236,2361,23611,23,1012,2,2,2,12,Y,C,2,187914
2016,1,34,001,5,236118,236,2361,23611,23,1012,2,2,2,12,Y,C,2,187915
2016,1,34,001,5,236118,236,2361,23611,23,1012,4,2,2,12,Y,C,2,187916
2016,1,34,001,5,236118,236,2361,23611,23,1012,6,5,6,16,Y,C,2,187917
2016,1,34,001,5,236118,236,2361,23611,23,1012,6,6,5,15,Y,C,2,187918
2016,1,34,001,5,236118,236,2361,23611,23,1012,6,6,6,16,Y,C,2,187919
2016,1,34,001,5,236118,236,2361,23611,23,1012,4,5,4,14,Y,C,2,187920
2016,1,34,001,5,236118,236,2361,23611,23,1012,3,4,4,14,Y,C,2,187921
2016,1,34,001,5,236210,236,2362,23621,23,1012,2,2,1,11,Y,C,2,187922
2016,1,34,001,5,236210,236,2362,23621,23,1012,1,1,1,11,Y,C,2,187923
2016,1,34,001,5,236210,236,2362,23621,23,1012,3,3,4,14,Y,C,2,187924
2016,1,34,001,5,236220,236,2362,23622,23,1012,14,12,11,21,Y,C,2,187925
2016,1,34,001,5,236220,236,2362,23622,23,1012,7,7,6,16,Y,C,2,187926
2016,1,34,001,5,236220,236,2362,23622,23,1012,10,9,9,19,Y,C,2,187927
2016,1,34,001,5,236220,236,2362,23622,23,1012,7,7,6,16,Y,C,2,187928
2016,1,34,001,5,236220,236,2362,23622,23,1012,21,19,16,26,Y,C,2,187929
2016,1,34,001,5,236220,236,2362,23622,23,1012,10,10,11,21,Y,C,2,187930
2016,1,34,001,5,236220,236,2362,23622,23,1012,20,19,17,27,Y,C,2,187931
2016,1,34,001,5,236220,236,2362,23622,23,1012,4,5,3,13,Y,C,2,187932
2016,1,34,001,5,236220,236,2362,23622,23,1012,6,6,6,16,Y,C,2,187933
2016,1,34,001,5,236220,236,2362,23622,23,1012,6,5,4,14,Y,C,2,187934
2016,1,34,001,5,236220,236,2362,23622,23,1012,12,8,6,16,Y,C,2,187935
2016,1,34,001,5,236220,236,2362,23622,23,1012,28,24,22,32,Y,C,2,187936
2016,1,34,001,5,236220,236,2362,23622,23,1012,12,13,13,23,Y,C,2,187937
2016,1,34,001,5,236220,236,2362,23622,23,1012,30,27,24,34,Y,C,2,187938
2016,1,34,001,5,236220,236,2362,23622,23,1012,25,22,21,31,Y,C,2,187939
2016,1,34,001,5,236220,236,2362,23622,23,1012,5,5,5,15,Y,C,2,187940
2016,1,34,001,5,236220,236,2362,23622,23,1012,20,17,16,26,Y,C,2,187941
2016,1,34,001,5,236220,236,2362,23622,23,1012,4,4,4,14,Y,C,2,187942
2016,1,34,001,5,236220,236,2362,23622,23,1012,14,14,14,24,Y,C,2,187943
2016,1,34,001,5,236220,236,2362,23622,23,1012,20,18,17,27,Y,C,2,187944
2016,1,34,001,5,236220,236,2362,23622,23,1012,13,12,10,20,Y,C,2,187945
2016,1,34,001,5,236220,236,2362,23622,23,1012,13,12,10,20,Y,C,2,187946
2016,1,34,001,5,236220,236,2362,23622,23,1012,11,10,9,19,Y,C,2,187947
2016,1,34,001,5,236220,236,2362,23622,23,1012,10,9,9,19,Y,C,2,187948
2016,1,34,001,5,236220,236,2362,23622,23,1012,23,25,24,34,Y,C,2,187949
2016,1,34,001,5,236220,236,2362,23622,23,1012,13,11,9,19,Y,C,2,187950
2016,1,34,001,5,236220,236,2362,23622,23,1012,13,13,13,23,Y,C,2,187951
2016,1,34,001,5,236220,236,2362,23622,23,1012,29,26,22,32,Y,C,2,187952
2016,1,34,001,5,236220,236,2362,23622,23,1012,6,6,7,17,Y,C,2,187953
2016,1,34,001,5,236220,236,2362,23622,23,1012,7,5,6,16,Y,C,2,187954
2016,1,34,001,5,237110,237,2371,23711,23,1012,8,10,10,20,Y,C,2,187955
2016,1,34,001,5,237110,237,2371,23711,23,1012,7,7,7,17,Y,C,2,187956
2016,1,34,001,5,237110,237,2371,23711,23,1012,20,16,20,30,Y,C,2,187957
2016,1,34,001,5,237110,237,2371,23711,23,1012,5,4,4,14,Y,C,2,187958
2016,1,34,001,5,237110,237,2371,23711,23,1012,19,18,21,31,Y,C,2,187959
2016,1,34,001,5,237110,237,2371,23711,23,1012,4,4,4,14,Y,C,2,187960
2016,1,34,001,5,237110,237,2371,23711,23,1012,6,8,10,20,Y,C,2,187961
2016,1,34,001,5,237110,237,2371,23711,23,1012,20,21,20,30,Y,C,2,187962
2016,1,34,001,5,237110,237,2371,23711,23,1012,10,8,10,20,Y,C,2,187963
2016,1,34,001,5,237120,237,2371,23712,23,1012,44,42,43,53,Y,C,2,187964
2016,1,34,001,5,237130,237,2371,23713,23,1012,55,66,81,91,Y,C,2,187965
2016,1,34,001,5,237130,237,2371,23713,23,1012,70,73,80,90,Y,C,2,187966
2016,1,34,001,5,237130,237,2371,23713,23,1012,84,95,83,93,Y,C,2,187967
2016,1,34,001,5,238110,238,2381,23811,23,1012,4,4,5,15,Y,C,2,187968
2016,1,34,001,5,238110,238,2381,23811,23,1012,7,8,9,19,Y,C,2,187969
2016,1,34,001,5,238110,238,2381,23811,23,1012,1,1,2,12,Y,C,2,187970
2016,1,34,001,5,238110,238,2381,23811,23,1012,2,2,2,12,Y,C,2,187971
2016,1,34,001,5,238110,238,2381,23811,23,1012,3,2,2,12,Y,C,2,187972
2016,1,34,001,5,238110,238,2381,23811,23,1012,3,3,4,14,Y,C,2,187973
2016,1,34,001,5,238110,238,2381,23811,23,1012,3,3,3,13,Y,C,2,187974
2016,1,34,001,5,238110,238,2381,23811,23,1012,2,2,3,13,Y,C,2,187975
2016,1,34,001,5,238110,238,2381,23811,23,1012,1,1,2,12,Y,C,2,187976
2016,1,34,001,5,238110,238,2381,23811,23,1012,2,2,3,13,Y,C,2,187977
2016,1,34,001,5,238110,238,2381,23811,23,1012,1,1,1,11,Y,C,2,187978
2016,1,34,001,5,238110,238,2381,23811,23,1012,3,2,4,14,Y,C,2,187979
2016,1,34,001,5,238110,238,2381,23811,23,1012,2,2,3,13,Y,C,2,187980
2016,1,34,001,5,238110,238,2381,23811,23,1012,1,1,2,12,Y,C,2,187981
2016,1,34,001,5,238110,238,2381,23811,23,1012,6,6,6,16,Y,C,2,187982
2016,1,34,001,5,238110,238,2381,23811,23,1012,8,11,12,22,Y,C,2,187983
2016,1,34,001,5,238110,238,2381,23811,23,1012,7,6,8,18,Y,C,2,187984
2016,1,34,001,5,238110,238,2381,23811,23,1012,3,3,6,16,Y,C,2,187985
2016,1,34,001,5,238110,238,2381,23811,23,1012,2,2,2,12,Y,C,2,187986
2016,1,34,001,5,238110,238,2381,23811,23,1012,4,6,6,16,Y,C,2,187987
2016,1,34,001,5,238110,238,2381,23811,23,1012,1,1,1,11,Y,C,2,187988
2016,1,34,001,5,238110,238,2381,23811,23,1012,4,5,6,16,Y,C,2,187989
2016,1,34,001,5,238110,238,2381,23811,23,1012,4,3,5,15,Y,C,2,187990
2016,1,34,001,5,238120,238,2381,23812,23,1012,26,31,37,47,Y,C,2,187991
2016,1,34,001,5,238120,238,2381,23812,23,1012,29,31,32,42,Y,C,2,187992
2016,1,34,001,5,238120,238,2381,23812,23,1012,29,29,30,40,Y,C,2,187993
2016,1,34,001,5,238130,238,2381,23813,23,1012,8,8,8,18,Y,C,2,187994
2016,1,34,001,5,238130,238,2381,23813,23,1012,1,1,1,11,Y,C,2,187995
2016,1,34,001,5,238130,238,2381,23813,23,1012,3,3,3,13,Y,C,2,187996
2016,1,34,001,5,238130,238,2381,23813,23,1012,4,4,4,14,Y,C,2,187997
2016,1,34,001,5,238130,238,2381,23813,23,1012,3,2,5,15,Y,C,2,187998
2016,1,34,001,5,238130,238,2381,23813,23,1012,4,4,5,15,Y,C,2,187999
2016,1,34,001,5,238130,238,2381,23813,23,1012,2,2,3,13,Y,C,2,188000
2016,1,34,001,5,238140,238,2381,23814,23,1012,5,5,7,17,Y,C,2,188001
2016,1,34,001,5,238140,238,2381,23814,23,1012,2,1,3,13,Y,C,2,188002
2016,1,34,001,5,238140,238,2381,23814,23,1012,4,5,2,12,Y,C,2,188003
2016,1,34,001,5,238140,238,2381,23814,23,1012,2,2,2,12,Y,C,2,188004
2016,1,34,001,5,238140,238,2381,23814,23,1012,4,4,4,14,Y,C,2,188005
2016,1,34,001,5,238140,238,2381,23814,23,1012,9,11,12,22,Y,C,2,188006
2016,1,34,001,5,238140,238,2381,23814,23,1012,7,7,9,19,Y,C,2,188007
2016,1,34,001,5,238140,238,2381,23814,23,1012,2,1,3,13,Y,C,2,188008
2016,1,34,001,5,238140,238,2381,23814,23,1012,1,0,0,10,Y,C,2,188009
2016,1,34,001,5,238140,238,2381,23814,23,1012,4,5,5,15,Y,C,2,188010
2016,1,34,001,5,238140,238,2381,23814,23,1012,3,5,6,16,Y,C,2,188011
2016,1,34,001,5,238140,238,2381,23814,23,1012,12,13,13,23,Y,C,2,188012
2016,1,34,001,5,238140,238,2381,23814,23,1012,3,2,4,14,Y,C,2,188013
2016,1,34,001,5,238140,238,2381,23814,23,1012,7,8,8,18,Y,C,2,188014
2016,1,34,001,5,238140,238,2381,23814,23,1012,2,2,2,12,Y,C,2,188015
2016,1,34,001,5,238140,238,2381,23814,23,1012,5,5,6,16,Y,C,2,188016
2016,1,34,001,5,238140,238,2381,23814,23,1012,2,4,3,13,Y,C,2,188017
2016,1,34,001,5,238140,238,2381,23814,23,1012,2,2,3,13,Y,C,2,188018
2016,1,34,001,5,238140,238,2381,23814,23,1012,6,7,9,19,Y,C,2,188019
2016,1,34,001,5,238140,238,2381,23814,23,1012,4,4,6,16,Y,C,2,188020
2016,1,34,001,5,238140,238,2381,23814,23,1012,1,1,2,12,Y,C,2,188021
2016,1,34,001,5,238140,238,2381,23814,23,1012,3,3,3,13,Y,C,2,188022
2016,1,34,001,5,238140,238,2381,23814,23,1012,7,11,9,19,Y,C,2,188023
2016,1,34,001,5,238140,238,2381,23814,23,1012,8,9,12,22,Y,C,2,188024
2016,1,34,001,5,238140,238,2381,23814,23,1012,1,3,3,13,Y,C,2,188025
2016,1,34,001,5,238140,238,2381,23814,23,1012,3,3,3,13,Y,C,2,188026
2016,1,34,001,5,238140,238,2381,23814,23,1012,4,4,6,16,Y,C,2,188027
2016,1,34,001,5,238140,238,2381,23814,23,1012,4,6,9,19,Y,C,2,188028
2016,1,34,001,5,238150,238,2381,23815,23,1012,3,5,6,16,Y,C,2,188029
2016,1,34,001,5,238150,238,2381,23815,23,1012,4,4,8,18,Y,C,2,188030
2016,1,34,001,5,238150,238,2381,23815,23,1012,1,1,1,11,Y,C,2,188031
2016,1,34,001,5,238150,238,2381,23815,23,1012,1,2,2,12,Y,C,2,188032
2016,1,34,001,5,238160,238,2381,23816,23,1012,52,52,50,60,Y,C,2,188033
2016,1,34,001,5,238160,238,2381,23816,23,1012,15,15,17,27,Y,C,2,188034
2016,1,34,001,5,238160,238,2381,23816,23,1012,37,33,28,38,Y,C,2,188035
2016,1,34,001,5,238160,238,2381,23816,23,1012,35,38,41,51,Y,C,2,188036
2016,1,34,001,5,238160,238,2381,23816,23,1012,19,21,22,32,Y,C,2,188037
2016,1,34,001,5,238160,238,2381,23816,23,1012,39,38,38,48,Y,C,2,188038
2016,1,34,001,5,238160,238,2381,23816,23,1012,23,23,23,33,Y,C,2,188039
2016,1,34,001,5,238160,238,2381,23816,23,1012,28,28,31,41,Y,C,2,188040
2016,1,34,001,5,238160,238,2381,23816,23,1012,16,16,16,26,Y,C,2,188041
2016,1,34,001,5,238160,238,2381,23816,23,1012,15,19,25,35,Y,C,2,188042
2016,1,34,001,5,238160,238,2381,23816,23,1012,25,30,32,42,Y,C,2,188043
2016,1,34,001,5,238170,238,2381,23817,23,1012,5,5,5,15,Y,C,2,188044
2016,1,34,001,5,238170,238,2381,23817,23,1012,2,2,3,13,Y,C,2,188045
2016,1,34,001,5,238170,238,2381,23817,23,1012,2,2,2,12,Y,C,2,188046
2016,1,34,001,5,238170,238,2381,23817,23,1012,7,9,10,20,Y,C,2,188047
2016,1,34,001,5,238170,238,2381,23817,23,1012,1,1,1,11,Y,C,2,188048
2016,1,34,001,5,238170,238,2381,23817,23,1012,3,3,3,13,Y,C,2,188049
2016,1,34,001,5,238170,238,2381,23817,23,1012,4,4,5,15,Y,C,2,188050
2016,1,34,001,5,238170,238,2381,23817,23,1012,7,9,10,20,Y,C,2,188051
