year,qtr,state,cnty,own,naics,naics3,naics4,naics5,naics_sector,super_sector,m1emp,m2emp,m3emp,wage,can_agg,rectype,filenumber,primary_key
2016,1,44,001,5,238210,238,2382,23821,23,1012,1,1,1,11,Y,C,6,871767
2016,1,44,001,5,238210,238,2382,23821,23,1012,9,8,8,18,Y,C,6,871768
2016,1,44,001,5,238210,238,2382,23821,23,1012,5,6,6,16,Y,C,6,871769
2016,1,44,001,5,238210,238,2382,23821,23,1012,4,4,3,13,Y,C,6,871770
2016,1,44,001,5,238210,238,2382,23821,23,1012,2,2,2,12,Y,C,6,871771
2016,1,44,001,5,238210,238,2382,23821,23,1012,5,6,6,16,Y,C,6,871772
2016,1,44,001,5,238210,238,2382,23821,23,1012,13,12,12,22,Y,C,6,871773
2016,1,44,001,5,238210,238,2382,23821,23,1012,1,1,0,10,Y,C,6,871774
2016,1,44,001,5,238210,238,2382,23821,23,1012,7,6,8,18,Y,C,6,871775
2016,1,44,001,5,238210,238,2382,23821,23,1012,2,2,2,12,Y,C,6,871776
2016,1,44,001,5,238210,238,2382,23821,23,1012,4,4,4,14,Y,C,6,871777
2016,1,44,001,5,238210,238,2382,23821,23,1012,4,4,4,14,Y,C,6,871778
2016,1,44,001,5,238210,238,2382,23821,23,1012,2,2,2,12,Y,C,6,871779
2016,1,44,001,5,238210,238,2382,23821,23,1012,6,5,5,15,Y,C,6,871780
2016,1,44,001,5,238220,238,2382,23822,23,1012,7,7,7,17,Y,C,6,871781
2016,1,44,001,5,238220,238,2382,23822,23,1012,14,13,13,23,Y,C,6,871782
2016,1,44,001,5,238220,238,2382,23822,23,1012,5,5,5,15,Y,C,6,871783
2016,1,44,001,5,238220,238,2382,23822,23,1012,13,13,14,24,Y,C,6,871784
2016,1,44,001,5,238220,238,2382,23822,23,1012,7,9,8,18,Y,C,6,871785
2016,1,44,001,5,238220,238,2382,23822,23,1012,7,6,6,16,Y,C,6,871786
2016,1,44,001,5,238220,238,2382,23822,23,1012,2,2,2,12,Y,C,6,871787
2016,1,44,001,5,238220,238,2382,23822,23,1012,11,11,11,21,Y,C,6,871788
2016,1,44,001,5,238220,238,2382,23822,23,1012,4,4,4,14,Y,C,6,871789
2016,1,44,001,5,238220,238,2382,23822,23,1012,1,1,1,11,Y,C,6,871790
2016,1,44,001,5,238220,238,2382,23822,23,1012,7,8,8,18,Y,C,6,871791
2016,1,44,001,5,238220,238,2382,23822,23,1012,9,9,9,19,Y,C,6,871792
2016,1,44,001,5,238220,238,2382,23822,23,1012,2,2,2,12,Y,C,6,871793
2016,1,44,001,5,238220,238,2382,23822,23,1012,2,2,2,12,Y,C,6,871794
2016,1,44,001,5,238290,238,2382,23829,23,1012,0,0,1,11,Y,C,6,871795
2016,1,44,001,5,238290,238,2382,23829,23,1012,0,0,0,10,Y,C,6,871796
2016,1,44,001,5,238310,238,2383,23831,23,1012,1,1,1,11,Y,C,6,871797
2016,1,44,001,5,238320,238,2383,23832,23,1012,2,2,2,12,Y,C,6,871798
2016,1,44,001,5,238320,238,2383,23832,23,1012,2,2,2,12,Y,C,6,871799
2016,1,44,001,5,238320,238,2383,23832,23,1012,1,1,1,11,Y,C,6,871800
2016,1,44,001,5,238320,238,2383,23832,23,1012,3,4,4,14,Y,C,6,871801
2016,1,44,001,5,238320,238,2383,23832,23,1012,3,3,3,13,Y,C,6,871802
2016,1,44,001,5,238320,238,2383,23832,23,1012,2,1,3,13,Y,C,6,871803
2016,1,44,001,5,238320,238,2383,23832,23,1012,3,3,3,13,Y,C,6,871804
2016,1,44,001,5,238320,238,2383,23832,23,1012,3,3,3,13,Y,C,6,871805
2016,1,44,001,5,238320,238,2383,23832,23,1012,4,6,6,16,Y,C,6,871806
2016,1,44,001,5,238320,238,2383,23832,23,1012,3,2,4,14,Y,C,6,871807
2016,1,44,001,5,238320,238,2383,23832,23,1012,2,1,1,11,Y,C,6,871808
2016,1,44,001,5,238320,238,2383,23832,23,1012,4,4,5,15,Y,C,6,871809
2016,1,44,001,5,238320,238,2383,23832,23,1012,1,2,2,12,Y,C,6,871810
2016,1,44,001,5,238320,238,2383,23832,23,1012,2,2,2,12,Y,C,6,871811
2016,1,44,001,5,238320,238,2383,23832,23,1012,1,3,2,12,Y,C,6,871812
2016,1,44,001,5,238330,238,2383,23833,23,1012,2,1,1,11,Y,C,6,871813
2016,1,44,001,5,238330,238,2383,23833,23,1012,1,1,1,11,Y,C,6,871814
2016,1,44,001,5,238330,238,2383,23833,23,1012,2,2,2,12,Y,C,6,871815
2016,1,44,001,5,238330,238,2383,23833,23,1012,1,1,1,11,Y,C,6,871816
2016,1,44,001,5,238350,238,2383,23835,23,1012,2,2,2,12,Y,C,6,871817
2016,1,44,001,5,238350,238,2383,23835,23,1012,1,1,0,10,Y,C,6,871818
2016,1,44,001,5,238350,238,2383,23835,23,1012,1,2,2,12,Y,C,6,871819
2016,1,44,001,5,238350,238,2383,23835,23,1012,4,4,6,16,Y,C,6,871820
2016,1,44,001,5,238350,238,2383,23835,23,1012,0,2,2,12,Y,C,6,871821
2016,1,44,001,5,238350,238,2383,23835,23,1012,2,3,3,13,Y,C,6,871822
2016,1,44,001,5,238350,238,2383,23835,23,1012,1,1,1,11,Y,C,6,871823
2016,1,44,001,5,238390,238,2383,23839,23,1012,9,9,9,19,Y,C,6,871824
2016,1,44,001,5,238910,238,2389,23891,23,1012,5,6,7,17,Y,C,6,871825
2016,1,44,001,5,238910,238,2389,23891,23,1012,1,1,1,11,Y,C,6,871826
2016,1,44,001,5,238910,238,2389,23891,23,1012,2,5,3,13,Y,C,6,871827
2016,1,44,001,5,238910,238,2389,23891,23,1012,3,5,6,16,Y,C,6,871828
2016,1,44,001,5,238910,238,2389,23891,23,1012,1,1,2,12,Y,C,6,871829
2016,1,44,001,5,238910,238,2389,23891,23,1012,4,4,5,15,Y,C,6,871830
2016,1,44,001,5,238910,238,2389,23891,23,1012,3,4,6,16,Y,C,6,871831
2016,1,44,001,5,238910,238,2389,23891,23,1012,1,1,1,11,Y,C,6,871832
2016,1,44,001,5,238990,238,2389,23899,23,1012,1,2,2,12,Y,C,6,871833
2016,1,44,001,5,238990,238,2389,23899,23,1012,1,1,2,12,Y,C,6,871834
2016,1,44,001,5,238990,238,2389,23899,23,1012,1,1,1,11,Y,C,6,871835
2016,1,44,001,5,238990,238,2389,23899,23,1012,1,4,2,12,Y,C,6,871836
2016,1,44,001,5,238990,238,2389,23899,23,1012,1,2,3,13,Y,C,6,871837
2016,1,44,001,5,238990,238,2389,23899,23,1012,1,2,2,12,Y,C,6,871838
2016,1,44,001,5,311412,311,3114,31141,31,1013,50,45,37,47,Y,C,6,871839
2016,1,44,001,5,311421,311,3114,31142,31,1013,1,1,1,11,Y,C,6,871840
2016,1,44,001,5,314110,314,3141,31411,31,1013,16,10,7,17,Y,C,6,871841
2016,1,44,001,5,314120,314,3141,31412,31,1013,27,19,10,20,Y,C,6,871842
2016,1,44,001,5,323111,323,3231,32311,32,1013,20,12,6,16,Y,C,6,871843
2016,1,44,001,5,323111,323,3231,32311,32,1013,2,1,1,11,Y,C,6,871844
2016,1,44,001,5,323120,323,3231,32312,32,1013,1,0,0,10,Y,C,6,871845
2016,1,44,001,5,332111,332,3321,33211,33,1013,7,7,7,17,Y,C,6,871846
2016,1,44,001,5,332114,332,3321,33211,33,1013,68,61,51,61,Y,C,6,871847
2016,1,44,001,5,332119,332,3321,33211,33,1013,1,1,1,11,Y,C,6,871848
2016,1,44,001,5,333511,333,3335,33351,33,1013,16,81,148,158,Y,C,6,871849
2016,1,44,001,5,333511,333,3335,33351,33,1013,20,90,161,171,Y,C,6,871850
2016,1,44,001,5,333511,333,3335,33351,33,1013,16,107,200,210,Y,C,6,871851
2016,1,44,001,5,333514,333,3335,33351,33,1013,5,21,34,44,Y,C,6,871852
2016,1,44,001,5,333994,333,3339,33399,33,1013,24,21,19,29,Y,C,6,871853
2016,1,44,001,5,333999,333,3339,33399,33,1013,23,17,13,23,Y,C,6,871854
2016,1,44,001,5,334510,334,3345,33451,33,1013,4,4,1,11,Y,C,6,871855
2016,1,44,001,5,334514,334,3345,33451,33,1013,29,19,9,19,Y,C,6,871856
2016,1,44,001,5,334519,334,3345,33451,33,1013,1,3,0,10,Y,C,6,871857
2016,1,44,001,5,336611,336,3366,33661,33,1013,26,26,26,36,Y,C,6,871858
2016,1,44,001,5,336611,336,3366,33661,33,1013,18,15,14,24,Y,C,6,871859
2016,1,44,001,5,336612,336,3366,33661,33,1013,15,14,12,22,Y,C,6,871860
2016,1,44,001,5,336612,336,3366,33661,33,1013,33,37,40,50,Y,C,6,871861
2016,1,44,001,5,336612,336,3366,33661,33,1013,4,5,6,16,Y,C,6,871862
2016,1,44,001,5,336612,336,3366,33661,33,1013,10,9,8,18,Y,C,6,871863
2016,1,44,001,5,336612,336,3366,33661,33,1013,39,44,48,58,Y,C,6,871864
2016,1,44,001,5,336612,336,3366,33661,33,1013,11,11,11,21,Y,C,6,871865
2016,1,44,001,5,336612,336,3366,33661,33,1013,6,5,5,15,Y,C,6,871866
2016,1,44,001,5,336612,336,3366,33661,33,1013,0,3,1,11,Y,C,6,871867
2016,1,44,001,5,336612,336,3366,33661,33,1013,5,7,8,18,Y,C,6,871868
2016,1,44,001,5,336612,336,3366,33661,33,1013,29,29,29,39,Y,C,6,871869
2016,1,44,001,5,336612,336,3366,33661,33,1013,22,24,28,38,Y,C,6,871870
2016,1,44,001,5,336612,336,3366,33661,33,1013,6,7,7,17,Y,C,6,871871
2016,1,44,001,5,336612,336,3366,33661,33,1013,29,26,24,34,Y,C,6,871872
2016,1,44,001,5,336612,336,3366,33661,33,1013,16,19,21,31,Y,C,6,871873
2016,1,44,001,5,336612,336,3366,33661,33,1013,16,15,13,23,Y,C,6,871874
2016,1,44,001,5,337110,337,3371,33711,33,1013,10,10,8,18,Y,C,6,871875
2016,1,44,001,5,337121,337,3371,33712,33,1013,1,1,0,10,Y,C,6,871876
2016,1,44,001,5,337122,337,3371,33712,33,1013,18,15,9,19,Y,C,6,871877
2016,1,44,001,5,337212,337,3372,33721,33,1013,32,16,4,14,Y,C,6,871878
2016,1,44,001,5,337215,337,3372,33721,33,1013,1,0,0,10,Y,C,6,871879
2016,1,44,001,5,339920,339,3399,33992,33,1013,35,42,48,58,Y,C,6,871880
2016,1,44,001,5,339920,339,3399,33992,33,1013,52,73,95,105,Y,C,6,871881
2016,1,44,001,5,339950,339,3399,33995,33,1013,159,224,292,302,Y,C,6,871882
2016,1,44,001,5,339991,339,3399,33999,33,1013,35,53,71,81,Y,C,6,871883
2016,1,44,001,5,339999,339,3399,33999,33,1013,1,1,1,11,Y,C,6,871884
2016,1,44,001,5,339999,339,3399,33999,33,1013,4,6,8,18,Y,C,6,871885
2016,1,44,001,5,423420,423,4234,42342,42,1021,0,2,2,12,Y,C,6,871886
2016,1,44,001,5,423430,423,4234,42343,42,1021,11,17,21,31,Y,C,6,871887
2016,1,44,001,5,423440,423,4234,42344,42,1021,7,8,9,19,Y,C,6,871888
2016,1,44,001,5,423450,423,4234,42345,42,1021,1,2,4,14,Y,C,6,871889
2016,1,44,001,5,423450,423,4234,42345,42,1021,2,2,5,15,Y,C,6,871890
2016,1,44,001,5,423710,423,4237,42371,42,1021,23,15,6,16,Y,C,6,871891
2016,1,44,001,5,423710,423,4237,42371,42,1021,23,15,3,13,Y,C,6,871892
2016,1,44,001,5,423720,423,4237,42372,42,1021,0,1,1,11,Y,C,6,871893
2016,1,44,001,5,423820,423,4238,42382,42,1021,6,4,2,12,Y,C,6,871894
2016,1,44,001,5,423830,423,4238,42383,42,1021,1,1,0,10,Y,C,6,871895
2016,1,44,001,5,423830,423,4238,42383,42,1021,1,1,1,11,Y,C,6,871896
2016,1,44,001,5,423830,423,4238,42383,42,1021,0,0,0,10,Y,C,6,871897
2016,1,44,001,5,423840,423,4238,42384,42,1021,1,1,1,11,Y,C,6,871898
2016,1,44,001,5,423840,423,4238,42384,42,1021,10,7,5,15,Y,C,6,871899
2016,1,44,001,5,423850,423,4238,42385,42,1021,5,5,3,13,Y,C,6,871900
2016,1,44,001,5,423860,423,4238,42386,42,1021,1,2,0,10,Y,C,6,871901
2016,1,44,001,5,423910,423,4239,42391,42,1021,8,8,8,18,Y,C,6,871902
2016,1,44,001,5,423910,423,4239,42391,42,1021,6,7,7,17,Y,C,6,871903
2016,1,44,001,5,423910,423,4239,42391,42,1021,4,3,5,15,Y,C,6,871904
2016,1,44,001,5,423910,423,4239,42391,42,1021,8,7,6,16,Y,C,6,871905
2016,1,44,001,5,423920,423,4239,42392,42,1021,1,1,0,10,Y,C,6,871906
2016,1,44,001,5,423930,423,4239,42393,42,1021,3,3,3,13,Y,C,6,871907
2016,1,44,001,5,423930,423,4239,42393,42,1021,1,1,1,11,Y,C,6,871908
2016,1,44,001,5,423940,423,4239,42394,42,1021,7,9,14,24,Y,C,6,871909
2016,1,44,001,5,423990,423,4239,42399,42,1021,7,9,9,19,Y,C,6,871910
2016,1,44,001,5,424460,424,4244,42446,42,1021,1,3,6,16,Y,C,6,871911
2016,1,44,001,5,424460,424,4244,42446,42,1021,9,12,15,25,Y,C,6,871912
2016,1,44,001,5,424470,424,4244,42447,42,1021,3,5,8,18,Y,C,6,871913
2016,1,44,001,5,424480,424,4244,42448,42,1021,1,2,0,10,Y,C,6,871914
2016,1,44,001,5,424490,424,4244,42449,42,1021,3,4,5,15,Y,C,6,871915
2016,1,44,001,5,424490,424,4244,42449,42,1021,2,3,4,14,Y,C,6,871916
2016,1,44,001,5,424610,424,4246,42461,42,1021,13,12,6,16,Y,C,6,871917
2016,1,44,001,5,424690,424,4246,42469,42,1021,16,14,9,19,Y,C,6,871918
2016,1,44,001,5,424690,424,4246,42469,42,1021,34,26,18,28,Y,C,6,871919
2016,1,44,001,5,441110,441,4411,44111,44,1021,14,29,47,57,Y,C,6,871920
2016,1,44,001,5,441110,441,4411,44111,44,1021,13,31,50,60,Y,C,6,871921
2016,1,44,001,5,441110,441,4411,44111,44,1021,4,13,26,36,Y,C,6,871922
2016,1,44,001,5,441120,441,4411,44112,44,1021,0,2,2,12,Y,C,6,871923
2016,1,44,001,5,441120,441,4411,44112,44,1021,1,1,0,10,Y,C,6,871924
2016,1,44,001,5,441120,441,4411,44112,44,1021,0,2,1,11,Y,C,6,871925
2016,1,44,001,5,441310,441,4413,44131,44,1021,19,16,9,19,Y,C,6,871926
2016,1,44,001,5,441310,441,4413,44131,44,1021,17,12,8,18,Y,C,6,871927
2016,1,44,001,5,441320,441,4413,44132,44,1021,18,10,6,16,Y,C,6,871928
2016,1,44,001,5,442210,442,4422,44221,44,1021,10,5,3,13,Y,C,6,871929
2016,1,44,001,5,442291,442,4422,44229,44,1021,0,2,1,11,Y,C,6,871930
2016,1,44,001,5,442299,442,4422,44229,44,1021,5,3,1,11,Y,C,6,871931
2016,1,44,001,5,442299,442,4422,44229,44,1021,6,4,2,12,Y,C,6,871932
2016,1,44,001,5,442299,442,4422,44229,44,1021,50,31,10,20,Y,C,6,871933
2016,1,44,001,5,443141,443,4431,44314,44,1021,15,10,5,15,Y,C,6,871934
2016,1,44,001,5,443141,443,4431,44314,44,1021,27,19,10,20,Y,C,6,871935
2016,1,44,001,5,443142,443,4431,44314,44,1021,2,2,2,12,Y,C,6,871936
2016,1,44,001,5,444120,444,4441,44412,44,1021,4,6,2,12,Y,C,6,871937
2016,1,44,001,5,444120,444,4441,44412,44,1021,2,2,2,12,Y,C,6,871938
2016,1,44,001,5,444130,444,4441,44413,44,1021,9,9,8,18,Y,C,6,871939
2016,1,44,001,5,444190,444,4441,44419,44,1021,11,9,6,16,Y,C,6,871940
2016,1,44,001,5,444190,444,4441,44419,44,1021,5,6,4,14,Y,C,6,871941
2016,1,44,001,5,444190,444,4441,44419,44,1021,5,3,3,13,Y,C,6,871942
2016,1,44,001,5,444190,444,4441,44419,44,1021,6,6,3,13,Y,C,6,871943
2016,1,44,001,5,445110,445,4451,44511,44,1021,43,32,20,30,Y,C,6,871944
2016,1,44,001,5,445110,445,4451,44511,44,1021,121,98,76,86,Y,C,6,871945
2016,1,44,001,5,445110,445,4451,44511,44,1021,84,83,81,91,Y,C,6,871946
2016,1,44,001,5,445110,445,4451,44511,44,1021,215,170,123,133,Y,C,6,871947
2016,1,44,001,5,445110,445,4451,44511,44,1021,75,61,46,56,Y,C,6,871948
2016,1,44,001,5,445110,445,4451,44511,44,1021,100,80,62,72,Y,C,6,871949
2016,1,44,001,5,445110,445,4451,44511,44,1021,20,16,12,22,Y,C,6,871950
2016,1,44,001,5,445120,445,4451,44512,44,1021,1,1,1,11,Y,C,6,871951
2016,1,44,001,5,445120,445,4451,44512,44,1021,4,4,3,13,Y,C,6,871952
2016,1,44,001,5,445120,445,4451,44512,44,1021,2,2,2,12,Y,C,6,871953
2016,1,44,001,5,445120,445,4451,44512,44,1021,2,2,2,12,Y,C,6,871954
2016,1,44,001,5,445120,445,4451,44512,44,1021,1,1,1,11,Y,C,6,871955
2016,1,44,001,5,445120,445,4451,44512,44,1021,3,3,3,13,Y,C,6,871956
2016,1,44,001,5,445120,445,4451,44512,44,1021,2,2,1,11,Y,C,6,871957
2016,1,44,001,5,445210,445,4452,44521,44,1021,11,7,2,12,Y,C,6,871958
2016,1,44,001,5,445210,445,4452,44521,44,1021,5,4,1,11,Y,C,6,871959
2016,1,44,001,5,445220,445,4452,44522,44,1021,0,2,1,11,Y,C,6,871960
2016,1,44,001,5,446110,446,4461,44611,44,1021,13,15,11,21,Y,C,6,871961
2016,1,44,001,5,446110,446,4461,44611,44,1021,9,10,10,20,Y,C,6,871962
2016,1,44,001,5,446110,446,4461,44611,44,1021,7,8,5,15,Y,C,6,871963
2016,1,44,001,5,446110,446,4461,44611,44,1021,7,7,9,19,Y,C,6,871964
2016,1,44,001,5,446110,446,4461,44611,44,1021,12,9,8,18,Y,C,6,871965
2016,1,44,001,5,446110,446,4461,44611,44,1021,12,11,14,24,Y,C,6,871966
2016,1,44,001,5,446110,446,4461,44611,44,1021,14,14,13,23,Y,C,6,871967
2016,1,44,001,5,446110,446,4461,44611,44,1021,11,11,11,21,Y,C,6,871968
2016,1,44,001,5,446110,446,4461,44611,44,1021,23,21,25,35,Y,C,6,871969
2016,1,44,001,5,446110,446,4461,44611,44,1021,10,12,11,21,Y,C,6,871970
2016,1,44,001,5,446110,446,4461,44611,44,1021,19,20,17,27,Y,C,6,871971
2016,1,44,001,5,446110,446,4461,44611,44,1021,1,1,1,11,Y,C,6,871972
