year,qtr,state,cnty,own,naics,naics3,naics4,naics5,naics_sector,super_sector,m1emp,m2emp,m3emp,wage,can_agg,rectype,filenumber,primary_key
2016,1,39,001,5,484110,484,4841,48411,48,1021,1,1,1,11,Y,C,3,421217
2016,1,39,001,5,484110,484,4841,48411,48,1021,2,2,1,11,Y,C,3,421218
2016,1,39,001,5,484110,484,4841,48411,48,1021,3,1,2,12,Y,C,3,421219
2016,1,39,001,5,484121,484,4841,48412,48,1021,0,0,0,10,Y,C,3,421220
2016,1,39,001,5,484121,484,4841,48412,48,1021,0,0,0,10,Y,C,3,421221
2016,1,39,001,5,484121,484,4841,48412,48,1021,0,1,1,11,Y,C,3,421222
2016,1,39,001,5,484122,484,4841,48412,48,1021,20,14,9,19,Y,C,3,421223
2016,1,39,001,5,484210,484,4842,48421,48,1021,2,8,10,20,Y,C,3,421224
2016,1,39,001,5,484220,484,4842,48422,48,1021,0,3,1,11,Y,C,3,421225
2016,1,39,001,5,484220,484,4842,48422,48,1021,1,2,6,16,Y,C,3,421226
2016,1,39,001,5,484220,484,4842,48422,48,1021,1,1,3,13,Y,C,3,421227
2016,1,39,001,5,484220,484,4842,48422,48,1021,1,6,9,19,Y,C,3,421228
2016,1,39,001,5,484230,484,4842,48423,48,1021,1,4,5,15,Y,C,3,421229
2016,1,39,001,5,484230,484,4842,48423,48,1021,1,4,4,14,Y,C,3,421230
2016,1,39,001,5,522110,522,5221,52211,52,1023,14,13,6,16,Y,C,3,421231
2016,1,39,001,5,522110,522,5221,52211,52,1023,26,22,14,24,Y,C,3,421232
2016,1,39,001,5,522110,522,5221,52211,52,1023,2,1,1,11,Y,C,3,421233
2016,1,39,001,5,522110,522,5221,52211,52,1023,10,9,5,15,Y,C,3,421234
2016,1,39,001,5,522110,522,5221,52211,52,1023,19,16,11,21,Y,C,3,421235
2016,1,39,001,5,522110,522,5221,52211,52,1023,9,7,5,15,Y,C,3,421236
2016,1,39,001,5,522110,522,5221,52211,52,1023,12,9,7,17,Y,C,3,421237
2016,1,39,001,5,522110,522,5221,52211,52,1023,6,5,2,12,Y,C,3,421238
2016,1,39,001,5,522110,522,5221,52211,52,1023,11,9,7,17,Y,C,3,421239
2016,1,39,001,5,522110,522,5221,52211,52,1023,8,7,4,14,Y,C,3,421240
2016,1,39,001,5,522120,522,5221,52212,52,1023,11,10,5,15,Y,C,3,421241
2016,1,39,001,5,522120,522,5221,52212,52,1023,5,2,1,11,Y,C,3,421242
2016,1,39,001,5,531311,531,5313,53131,53,1023,1,2,2,12,Y,C,3,421243
2016,1,39,001,5,531311,531,5313,53131,53,1023,3,5,6,16,Y,C,3,421244
2016,1,39,001,5,531311,531,5313,53131,53,1023,3,4,5,15,Y,C,3,421245
2016,1,39,001,5,531311,531,5313,53131,53,1023,2,3,3,13,Y,C,3,421246
2016,1,39,001,5,531311,531,5313,53131,53,1023,1,2,2,12,Y,C,3,421247
2016,1,39,001,5,531311,531,5313,53131,53,1023,2,3,5,15,Y,C,3,421248
2016,1,39,001,5,531311,531,5313,53131,53,1023,3,2,4,14,Y,C,3,421249
2016,1,39,001,5,531320,531,5313,53132,53,1023,0,1,1,11,Y,C,3,421250
2016,1,39,001,5,532210,532,5322,53221,53,1023,6,6,9,19,Y,C,3,421251
2016,1,39,001,5,532291,532,5322,53229,53,1023,1,0,0,10,Y,C,3,421252
2016,1,39,001,5,541110,541,5411,54111,54,1024,1,1,1,11,Y,C,3,421253
2016,1,39,001,5,541110,541,5411,54111,54,1024,3,3,3,13,Y,C,3,421254
2016,1,39,001,5,541110,541,5411,54111,54,1024,1,1,1,11,Y,C,3,421255
2016,1,39,001,5,541110,541,5411,54111,54,1024,7,7,6,16,Y,C,3,421256
2016,1,39,001,5,541110,541,5411,54111,54,1024,3,3,3,13,Y,C,3,421257
2016,1,39,001,5,541110,541,5411,54111,54,1024,2,2,2,12,Y,C,3,421258
2016,1,39,001,5,541110,541,5411,54111,54,1024,2,2,2,12,Y,C,3,421259
2016,1,39,001,5,541110,541,5411,54111,54,1024,7,7,7,17,Y,C,3,421260
2016,1,39,001,5,541110,541,5411,54111,54,1024,2,2,2,12,Y,C,3,421261
2016,1,39,001,5,541191,541,5411,54119,54,1024,0,0,1,11,Y,C,3,421262
2016,1,39,001,5,541211,541,5412,54121,54,1024,9,9,9,19,Y,C,3,421263
2016,1,39,001,5,541213,541,5412,54121,54,1024,5,7,7,17,Y,C,3,421264
2016,1,39,001,5,541213,541,5412,54121,54,1024,2,2,2,12,Y,C,3,421265
2016,1,39,001,5,541219,541,5412,54121,54,1024,3,4,4,14,Y,C,3,421266
2016,1,39,001,5,541219,541,5412,54121,54,1024,2,2,1,11,Y,C,3,421267
2016,1,39,001,5,541330,541,5413,54133,54,1024,9,9,9,19,Y,C,3,421268
2016,1,39,001,5,541350,541,5413,54135,54,1024,12,10,9,19,Y,C,3,421269
2016,1,39,001,5,541370,541,5413,54137,54,1024,6,5,3,13,Y,C,3,421270
2016,1,39,001,5,541370,541,5413,54137,54,1024,5,5,5,15,Y,C,3,421271
2016,1,39,001,5,611692,611,6116,61169,61,1025,1,2,0,10,Y,C,3,421272
2016,1,39,001,5,611699,611,6116,61169,61,1025,29,17,2,12,Y,C,3,421273
2016,1,39,001,5,621310,621,6213,62131,62,1025,4,4,1,11,Y,C,3,421274
2016,1,39,001,5,621310,621,6213,62131,62,1025,5,3,1,11,Y,C,3,421275
2016,1,39,001,5,621340,621,6213,62134,62,1025,17,14,15,25,Y,C,3,421276
2016,1,39,001,5,621340,621,6213,62134,62,1025,14,16,15,25,Y,C,3,421277
2016,1,39,001,5,621340,621,6213,62134,62,1025,4,4,5,15,Y,C,3,421278
2016,1,39,001,5,621420,621,6214,62142,62,1025,27,28,28,38,Y,C,3,421279
2016,1,39,001,5,621420,621,6214,62142,62,1025,14,16,20,30,Y,C,3,421280
2016,1,39,001,5,621492,621,6214,62149,62,1025,7,10,9,19,Y,C,3,421281
2016,1,39,001,5,621498,621,6214,62149,62,1025,1,0,0,10,Y,C,3,421282
2016,1,39,001,5,624120,624,6241,62412,62,1025,19,27,33,43,Y,C,3,421283
2016,1,39,001,5,624120,624,6241,62412,62,1025,26,35,42,52,Y,C,3,421284
2016,1,39,001,5,624120,624,6241,62412,62,1025,14,26,36,46,Y,C,3,421285
2016,1,39,001,5,624120,624,6241,62412,62,1025,11,20,27,37,Y,C,3,421286
2016,1,39,001,5,624120,624,6241,62412,62,1025,41,51,64,74,Y,C,3,421287
2016,1,39,001,5,624120,624,6241,62412,62,1025,27,43,57,67,Y,C,3,421288
2016,1,39,001,5,624120,624,6241,62412,62,1025,6,7,8,18,Y,C,3,421289
2016,1,39,001,5,624120,624,6241,62412,62,1025,14,17,19,29,Y,C,3,421290
2016,1,39,001,5,624190,624,6241,62419,62,1025,3,4,8,18,Y,C,3,421291
2016,1,39,001,5,624190,624,6241,62419,62,1025,3,6,9,19,Y,C,3,421292
2016,1,39,001,5,624190,624,6241,62419,62,1025,4,7,9,19,Y,C,3,421293
2016,1,39,001,5,624221,624,6242,62422,62,1025,2,4,4,14,Y,C,3,421294
2016,1,39,001,5,624221,624,6242,62422,62,1025,2,4,5,15,Y,C,3,421295
2016,1,39,001,5,624229,624,6242,62422,62,1025,16,21,29,39,Y,C,3,421296
2016,1,39,001,5,713910,713,7139,71391,71,1026,0,0,1,11,Y,C,3,421297
2016,1,39,001,5,713910,713,7139,71391,71,1026,1,1,2,12,Y,C,3,421298
2016,1,39,001,5,713950,713,7139,71395,71,1026,3,3,4,14,Y,C,3,421299
2016,1,39,001,5,713990,713,7139,71399,71,1026,10,8,8,18,Y,C,3,421300
2016,1,39,001,5,722511,722,7225,72251,72,1026,19,20,23,33,Y,C,3,421301
2016,1,39,001,5,722511,722,7225,72251,72,1026,40,40,41,51,Y,C,3,421302
2016,1,39,001,5,722511,722,7225,72251,72,1026,2,4,4,14,Y,C,3,421303
2016,1,39,001,5,722511,722,7225,72251,72,1026,25,27,31,41,Y,C,3,421304
2016,1,39,001,5,722511,722,7225,72251,72,1026,10,13,14,24,Y,C,3,421305
2016,1,39,001,5,722511,722,7225,72251,72,1026,11,13,16,26,Y,C,3,421306
2016,1,39,001,5,722511,722,7225,72251,72,1026,6,7,4,14,Y,C,3,421307
2016,1,39,001,5,722511,722,7225,72251,72,1026,18,20,22,32,Y,C,3,421308
2016,1,39,001,5,722511,722,7225,72251,72,1026,17,19,20,30,Y,C,3,421309
2016,1,39,001,5,722513,722,7225,72251,72,1026,23,19,22,32,Y,C,3,421310
2016,1,39,001,5,722513,722,7225,72251,72,1026,26,24,23,33,Y,C,3,421311
2016,1,39,001,5,722513,722,7225,72251,72,1026,49,50,48,58,Y,C,3,421312
2016,1,39,001,5,722513,722,7225,72251,72,1026,6,9,8,18,Y,C,3,421313
2016,1,39,001,5,722513,722,7225,72251,72,1026,13,14,12,22,Y,C,3,421314
2016,1,39,001,5,722513,722,7225,72251,72,1026,33,28,21,31,Y,C,3,421315
2016,1,39,001,5,722513,722,7225,72251,72,1026,19,25,29,39,Y,C,3,421316
2016,1,39,001,5,722513,722,7225,72251,72,1026,43,43,45,55,Y,C,3,421317
2016,1,39,001,5,722513,722,7225,72251,72,1026,31,26,34,44,Y,C,3,421318
2016,1,39,001,5,722513,722,7225,72251,72,1026,27,25,37,47,Y,C,3,421319
2016,1,39,001,5,722513,722,7225,72251,72,1026,27,28,31,41,Y,C,3,421320
2016,1,39,001,5,722513,722,7225,72251,72,1026,8,9,11,21,Y,C,3,421321
2016,1,39,001,5,722513,722,7225,72251,72,1026,12,17,19,29,Y,C,3,421322
2016,1,39,001,5,722513,722,7225,72251,72,1026,9,5,6,16,Y,C,3,421323
2016,1,39,001,5,722513,722,7225,72251,72,1026,11,7,8,18,Y,C,3,421324
2016,1,39,001,5,722513,722,7225,72251,72,1026,14,11,8,18,Y,C,3,421325
2016,1,39,001,5,722513,722,7225,72251,72,1026,13,21,15,25,Y,C,3,421326
2016,1,39,001,5,722513,722,7225,72251,72,1026,7,8,7,17,Y,C,3,421327
2016,1,39,001,5,722513,722,7225,72251,72,1026,19,21,18,28,Y,C,3,421328
2016,1,39,001,5,722513,722,7225,72251,72,1026,23,23,26,36,Y,C,3,421329
2016,1,39,001,5,722515,722,7225,72251,72,1026,1,1,1,11,Y,C,3,421330
2016,1,39,001,5,722515,722,7225,72251,72,1026,2,1,4,14,Y,C,3,421331
2016,1,39,001,5,722515,722,7225,72251,72,1026,1,1,1,11,Y,C,3,421332
2016,1,39,001,5,722515,722,7225,72251,72,1026,3,1,2,12,Y,C,3,421333
2016,1,39,001,5,811111,811,8111,81111,81,1027,1,1,1,11,Y,C,3,421334
2016,1,39,001,5,811111,811,8111,81111,81,1027,4,4,4,14,Y,C,3,421335
2016,1,39,001,5,811121,811,8111,81112,81,1027,7,2,1,11,Y,C,3,421336
2016,1,39,001,5,811122,811,8111,81112,81,1027,3,3,3,13,Y,C,3,421337
2016,1,39,001,5,811212,811,8112,81121,81,1027,10,7,6,16,Y,C,3,421338
2016,1,39,001,5,811219,811,8112,81121,81,1027,28,19,9,19,Y,C,3,421339
2016,1,39,003,5,236115,236,2361,23611,23,1012,6,7,6,16,Y,C,3,421340
2016,1,39,003,5,236115,236,2361,23611,23,1012,2,1,2,12,Y,C,3,421341
2016,1,39,003,5,236115,236,2361,23611,23,1012,3,2,2,12,Y,C,3,421342
2016,1,39,003,5,236115,236,2361,23611,23,1012,13,13,11,21,Y,C,3,421343
2016,1,39,003,5,236115,236,2361,23611,23,1012,5,6,6,16,Y,C,3,421344
2016,1,39,003,5,236115,236,2361,23611,23,1012,6,6,6,16,Y,C,3,421345
2016,1,39,003,5,236115,236,2361,23611,23,1012,4,4,3,13,Y,C,3,421346
2016,1,39,003,5,236115,236,2361,23611,23,1012,2,2,2,12,Y,C,3,421347
2016,1,39,003,5,236115,236,2361,23611,23,1012,4,3,4,14,Y,C,3,421348
2016,1,39,003,5,236115,236,2361,23611,23,1012,3,2,2,12,Y,C,3,421349
2016,1,39,003,5,236115,236,2361,23611,23,1012,2,2,3,13,Y,C,3,421350
2016,1,39,003,5,236118,236,2361,23611,23,1012,5,5,4,14,Y,C,3,421351
2016,1,39,003,5,236118,236,2361,23611,23,1012,4,5,5,15,Y,C,3,421352
2016,1,39,003,5,236118,236,2361,23611,23,1012,2,2,1,11,Y,C,3,421353
2016,1,39,003,5,236118,236,2361,23611,23,1012,3,3,3,13,Y,C,3,421354
2016,1,39,003,5,236118,236,2361,23611,23,1012,6,5,6,16,Y,C,3,421355
2016,1,39,003,5,236118,236,2361,23611,23,1012,2,2,3,13,Y,C,3,421356
2016,1,39,003,5,236118,236,2361,23611,23,1012,2,2,2,12,Y,C,3,421357
2016,1,39,003,5,236118,236,2361,23611,23,1012,4,5,5,15,Y,C,3,421358
2016,1,39,003,5,236118,236,2361,23611,23,1012,5,3,4,14,Y,C,3,421359
2016,1,39,003,5,236118,236,2361,23611,23,1012,5,6,5,15,Y,C,3,421360
2016,1,39,003,5,236118,236,2361,23611,23,1012,4,4,3,13,Y,C,3,421361
2016,1,39,003,5,236118,236,2361,23611,23,1012,2,2,2,12,Y,C,3,421362
2016,1,39,003,5,236118,236,2361,23611,23,1012,2,2,2,12,Y,C,3,421363
2016,1,39,003,5,236118,236,2361,23611,23,1012,2,2,2,12,Y,C,3,421364
2016,1,39,003,5,236118,236,2361,23611,23,1012,2,3,2,12,Y,C,3,421365
2016,1,39,003,5,236118,236,2361,23611,23,1012,1,1,1,11,Y,C,3,421366
2016,1,39,003,5,236118,236,2361,23611,23,1012,4,5,5,15,Y,C,3,421367
2016,1,39,003,5,236118,236,2361,23611,23,1012,1,1,2,12,Y,C,3,421368
2016,1,39,003,5,236118,236,2361,23611,23,1012,1,2,2,12,Y,C,3,421369
2016,1,39,003,5,236118,236,2361,23611,23,1012,4,3,4,14,Y,C,3,421370
2016,1,39,003,5,236118,236,2361,23611,23,1012,3,2,3,13,Y,C,3,421371
2016,1,39,003,5,236118,236,2361,23611,23,1012,3,3,3,13,Y,C,3,421372
2016,1,39,003,5,236118,236,2361,23611,23,1012,1,1,0,10,Y,C,3,421373
2016,1,39,003,5,236210,236,2362,23621,23,1012,23,34,44,54,Y,C,3,421374
2016,1,39,003,5,236210,236,2362,23621,23,1012,43,62,80,90,Y,C,3,421375
2016,1,39,003,5,236220,236,2362,23622,23,1012,5,5,7,17,Y,C,3,421376
2016,1,39,003,5,236220,236,2362,23622,23,1012,4,7,10,20,Y,C,3,421377
2016,1,39,003,5,236220,236,2362,23622,23,1012,11,14,17,27,Y,C,3,421378
2016,1,39,003,5,236220,236,2362,23622,23,1012,5,5,8,18,Y,C,3,421379
2016,1,39,003,5,236220,236,2362,23622,23,1012,8,11,14,24,Y,C,3,421380
2016,1,39,003,5,236220,236,2362,23622,23,1012,3,3,4,14,Y,C,3,421381
2016,1,39,003,5,236220,236,2362,23622,23,1012,8,11,14,24,Y,C,3,421382
2016,1,39,003,5,236220,236,2362,23622,23,1012,5,8,11,21,Y,C,3,421383
2016,1,39,003,5,237110,237,2371,23711,23,1012,9,20,32,42,Y,C,3,421384
2016,1,39,003,5,237110,237,2371,23711,23,1012,29,74,116,126,Y,C,3,421385
2016,1,39,003,5,237110,237,2371,23711,23,1012,7,11,18,28,Y,C,3,421386
2016,1,39,003,5,237110,237,2371,23711,23,1012,16,46,70,80,Y,C,3,421387
2016,1,39,003,5,237110,237,2371,23711,23,1012,5,9,15,25,Y,C,3,421388
2016,1,39,003,5,237120,237,2371,23712,23,1012,3,8,15,25,Y,C,3,421389
2016,1,39,003,5,237120,237,2371,23712,23,1012,9,25,40,50,Y,C,3,421390
2016,1,39,003,5,237120,237,2371,23712,23,1012,6,16,23,33,Y,C,3,421391
2016,1,39,003,5,237120,237,2371,23712,23,1012,3,10,16,26,Y,C,3,421392
2016,1,39,003,5,238110,238,2381,23811,23,1012,1,1,1,11,Y,C,3,421393
2016,1,39,003,5,238110,238,2381,23811,23,1012,6,6,6,16,Y,C,3,421394
2016,1,39,003,5,238110,238,2381,23811,23,1012,4,5,3,13,Y,C,3,421395
2016,1,39,003,5,238110,238,2381,23811,23,1012,5,3,3,13,Y,C,3,421396
2016,1,39,003,5,238110,238,2381,23811,23,1012,3,3,3,13,Y,C,3,421397
2016,1,39,003,5,238110,238,2381,23811,23,1012,7,7,7,17,Y,C,3,421398
2016,1,39,003,5,238110,238,2381,23811,23,1012,2,2,2,12,Y,C,3,421399
2016,1,39,003,5,238110,238,2381,23811,23,1012,2,2,2,12,Y,C,3,421400
2016,1,39,003,5,238110,238,2381,23811,23,1012,4,4,3,13,Y,C,3,421401
2016,1,39,003,5,238110,238,2381,23811,23,1012,2,3,3,13,Y,C,3,421402
2016,1,39,003,5,238110,238,2381,23811,23,1012,1,1,2,12,Y,C,3,421403
2016,1,39,003,5,238110,238,2381,23811,23,1012,4,4,4,14,Y,C,3,421404
2016,1,39,003,5,238120,238,2381,23812,23,1012,62,52,42,52,Y,C,3,421405
2016,1,39,003,5,238130,238,2381,23813,23,1012,2,2,2,12,Y,C,3,421406
2016,1,39,003,5,238130,238,2381,23813,23,1012,3,4,4,14,Y,C,3,421407
2016,1,39,003,5,238130,238,2381,23813,23,1012,1,1,1,11,Y,C,3,421408
2016,1,39,003,5,238140,238,2381,23814,23,1012,12,11,11,21,Y,C,3,421409
2016,1,39,003,5,238140,238,2381,23814,23,1012,11,10,9,19,Y,C,3,421410
2016,1,39,003,5,238140,238,2381,23814,23,1012,10,8,5,15,Y,C,3,421411
2016,1,39,003,5,238140,238,2381,23814,23,1012,5,5,5,15,Y,C,3,421412
2016,1,39,003,5,238140,238,2381,23814,23,1012,11,10,6,16,Y,C,3,421413
2016,1,39,003,5,238140,238,2381,23814,23,1012,9,7,6,16,Y,C,3,421414
2016,1,39,003,5,238140,238,2381,23814,23,1012,8,7,5,15,Y,C,3,421415
2016,1,39,003,5,238140,238,2381,23814,23,1012,18,14,11,21,Y,C,3,421416
2016,1,39,003,5,238150,238,2381,23815,23,1012,18,13,9,19,Y,C,3,421417
2016,1,39,003,5,238160,238,2381,23816,23,1012,7,4,5,15,Y,C,3,421418
2016,1,39,003,5,238160,238,2381,23816,23,1012,17,16,14,24,Y,C,3,421419
