year,qtr,state,cnty,own,naics,naics3,naics4,naics5,naics_sector,super_sector,m1emp,m2emp,m3emp,wage,can_agg,rectype,filenumber,primary_key
2016,1,18,001,5,238220,238,2382,23822,23,1012,5,5,5,15,Y,C,1,75242
2016,1,18,001,5,238220,238,2382,23822,23,1012,7,7,7,17,Y,C,1,75243
2016,1,18,001,5,238220,238,2382,23822,23,1012,5,5,5,15,Y,C,1,75244
2016,1,18,001,5,238220,238,2382,23822,23,1012,8,8,6,16,Y,C,1,75245
2016,1,18,001,5,238220,238,2382,23822,23,1012,7,7,6,16,Y,C,1,75246
2016,1,18,001,5,238220,238,2382,23822,23,1012,15,14,14,24,Y,C,1,75247
2016,1,18,001,5,238220,238,2382,23822,23,1012,6,4,5,15,Y,C,1,75248
2016,1,18,001,5,238290,238,2382,23829,23,1012,14,18,21,31,Y,C,1,75249
2016,1,18,001,5,238290,238,2382,23829,23,1012,3,2,4,14,Y,C,1,75250
2016,1,18,001,5,238290,238,2382,23829,23,1012,8,11,13,23,Y,C,1,75251
2016,1,18,001,5,238310,238,2383,23831,23,1012,2,2,2,12,Y,C,1,75252
2016,1,18,001,5,238310,238,2383,23831,23,1012,5,6,6,16,Y,C,1,75253
2016,1,18,001,5,238320,238,2383,23832,23,1012,2,2,2,12,Y,C,1,75254
2016,1,18,001,5,238320,238,2383,23832,23,1012,1,1,1,11,Y,C,1,75255
2016,1,18,001,5,238320,238,2383,23832,23,1012,2,2,2,12,Y,C,1,75256
2016,1,18,001,5,238320,238,2383,23832,23,1012,4,5,5,15,Y,C,1,75257
2016,1,18,001,5,238320,238,2383,23832,23,1012,2,2,2,12,Y,C,1,75258
2016,1,18,001,5,238330,238,2383,23833,23,1012,11,9,6,16,Y,C,1,75259
2016,1,18,001,5,238330,238,2383,23833,23,1012,2,2,2,12,Y,C,1,75260
2016,1,18,001,5,238350,238,2383,23835,23,1012,4,4,4,14,Y,C,1,75261
2016,1,18,001,5,238350,238,2383,23835,23,1012,1,3,2,12,Y,C,1,75262
2016,1,18,001,5,238350,238,2383,23835,23,1012,3,5,5,15,Y,C,1,75263
2016,1,18,001,5,238350,238,2383,23835,23,1012,6,5,4,14,Y,C,1,75264
2016,1,18,001,5,238910,238,2389,23891,23,1012,1,1,1,11,Y,C,1,75265
2016,1,18,001,5,238910,238,2389,23891,23,1012,9,8,7,17,Y,C,1,75266
2016,1,18,001,5,238910,238,2389,23891,23,1012,6,6,4,14,Y,C,1,75267
2016,1,18,001,5,238910,238,2389,23891,23,1012,2,2,2,12,Y,C,1,75268
2016,1,18,001,5,238910,238,2389,23891,23,1012,6,4,4,14,Y,C,1,75269
2016,1,18,001,5,238910,238,2389,23891,23,1012,19,17,10,20,Y,C,1,75270
2016,1,18,001,5,238910,238,2389,23891,23,1012,2,2,2,12,Y,C,1,75271
2016,1,18,001,5,238910,238,2389,23891,23,1012,2,2,2,12,Y,C,1,75272
2016,1,18,001,5,238990,238,2389,23899,23,1012,3,3,3,13,Y,C,1,75273
2016,1,18,001,5,321918,321,3219,32191,32,1013,83,46,9,19,Y,C,1,75274
2016,1,18,001,5,321999,321,3219,32199,32,1013,1,2,0,10,Y,C,1,75275
2016,1,18,001,5,326140,326,3261,32614,32,1013,228,201,174,184,Y,C,1,75276
2016,1,18,001,5,326199,326,3261,32619,32,1013,259,217,174,184,Y,C,1,75277
2016,1,18,001,5,327320,327,3273,32732,32,1013,75,50,32,42,Y,C,1,75278
2016,1,18,001,5,327320,327,3273,32732,32,1013,86,60,38,48,Y,C,1,75279
2016,1,18,001,5,327390,327,3273,32739,32,1013,92,64,38,48,Y,C,1,75280
2016,1,18,001,5,327390,327,3273,32739,32,1013,35,29,21,31,Y,C,1,75281
2016,1,18,001,5,332311,332,3323,33231,33,1013,0,1,1,11,Y,C,1,75282
2016,1,18,001,5,332312,332,3323,33231,33,1013,22,20,19,29,Y,C,1,75283
2016,1,18,001,5,332323,332,3323,33232,33,1013,37,38,39,49,Y,C,1,75284
2016,1,18,001,5,332710,332,3327,33271,33,1013,4,4,5,15,Y,C,1,75285
2016,1,18,001,5,332710,332,3327,33271,33,1013,3,4,4,14,Y,C,1,75286
2016,1,18,001,5,332710,332,3327,33271,33,1013,9,9,9,19,Y,C,1,75287
2016,1,18,001,5,332710,332,3327,33271,33,1013,2,2,4,14,Y,C,1,75288
2016,1,18,001,5,332710,332,3327,33271,33,1013,7,8,11,21,Y,C,1,75289
2016,1,18,001,5,332722,332,3327,33272,33,1013,97,100,102,112,Y,C,1,75290
2016,1,18,001,5,332996,332,3329,33299,33,1013,105,110,115,125,Y,C,1,75291
2016,1,18,001,5,332999,332,3329,33299,33,1013,52,56,59,69,Y,C,1,75292
2016,1,18,001,5,333511,333,3335,33351,33,1013,28,26,25,35,Y,C,1,75293
2016,1,18,001,5,333514,333,3335,33351,33,1013,26,30,30,40,Y,C,1,75294
2016,1,18,001,5,333514,333,3335,33351,33,1013,15,15,13,23,Y,C,1,75295
2016,1,18,001,5,333514,333,3335,33351,33,1013,16,13,14,24,Y,C,1,75296
2016,1,18,001,5,333514,333,3335,33351,33,1013,12,14,17,27,Y,C,1,75297
2016,1,18,001,5,333514,333,3335,33351,33,1013,42,41,38,48,Y,C,1,75298
2016,1,18,001,5,333515,333,3335,33351,33,1013,3,5,5,15,Y,C,1,75299
2016,1,18,001,5,336211,336,3362,33621,33,1013,43,31,19,29,Y,C,1,75300
2016,1,18,001,5,336212,336,3362,33621,33,1013,396,279,157,167,Y,C,1,75301
2016,1,18,001,5,336213,336,3362,33621,33,1013,1656,1135,612,622,Y,C,1,75302
2016,1,18,001,5,336213,336,3362,33621,33,1013,672,472,276,286,Y,C,1,75303
2016,1,18,001,5,336310,336,3363,33631,33,1013,80,81,85,95,Y,C,1,75304
2016,1,18,001,5,336350,336,3363,33635,33,1013,365,370,374,384,Y,C,1,75305
2016,1,18,001,5,336390,336,3363,33639,33,1013,99,99,99,109,Y,C,1,75306
2016,1,18,001,5,337110,337,3371,33711,33,1013,8,9,8,18,Y,C,1,75307
2016,1,18,001,5,337110,337,3371,33711,33,1013,6,5,6,16,Y,C,1,75308
2016,1,18,001,5,337121,337,3371,33712,33,1013,177,142,105,115,Y,C,1,75309
2016,1,18,001,5,337121,337,3371,33712,33,1013,82,69,54,64,Y,C,1,75310
2016,1,18,001,5,337121,337,3371,33712,33,1013,232,240,246,256,Y,C,1,75311
2016,1,18,001,5,423110,423,4231,42311,42,1021,7,7,4,14,Y,C,1,75312
2016,1,18,001,5,423110,423,4231,42311,42,1021,17,13,11,21,Y,C,1,75313
2016,1,18,001,5,423110,423,4231,42311,42,1021,17,15,13,23,Y,C,1,75314
2016,1,18,001,5,423110,423,4231,42311,42,1021,27,23,19,29,Y,C,1,75315
2016,1,18,001,5,423120,423,4231,42312,42,1021,4,3,4,14,Y,C,1,75316
2016,1,18,001,5,423120,423,4231,42312,42,1021,3,4,3,13,Y,C,1,75317
2016,1,18,001,5,423130,423,4231,42313,42,1021,74,60,46,56,Y,C,1,75318
2016,1,18,001,5,423140,423,4231,42314,42,1021,1,1,0,10,Y,C,1,75319
2016,1,18,001,5,423820,423,4238,42382,42,1021,11,11,7,17,Y,C,1,75320
2016,1,18,001,5,423820,423,4238,42382,42,1021,16,15,14,24,Y,C,1,75321
2016,1,18,001,5,423830,423,4238,42383,42,1021,2,2,2,12,Y,C,1,75322
2016,1,18,001,5,423830,423,4238,42383,42,1021,0,1,1,11,Y,C,1,75323
2016,1,18,001,5,423930,423,4239,42393,42,1021,9,6,2,12,Y,C,1,75324
2016,1,18,001,5,423930,423,4239,42393,42,1021,34,24,17,27,Y,C,1,75325
2016,1,18,001,5,423990,423,4239,42399,42,1021,17,13,9,19,Y,C,1,75326
2016,1,18,001,5,424510,424,4245,42451,42,1021,10,11,11,21,Y,C,1,75327
2016,1,18,001,5,424510,424,4245,42451,42,1021,3,5,4,14,Y,C,1,75328
2016,1,18,001,5,424510,424,4245,42451,42,1021,25,25,28,38,Y,C,1,75329
2016,1,18,001,5,424510,424,4245,42451,42,1021,24,22,21,31,Y,C,1,75330
2016,1,18,001,5,424520,424,4245,42452,42,1021,15,8,0,10,Y,C,1,75331
2016,1,18,001,5,441110,441,4411,44111,44,1021,9,9,12,22,Y,C,1,75332
2016,1,18,001,5,441110,441,4411,44111,44,1021,46,52,49,59,Y,C,1,75333
2016,1,18,001,5,441110,441,4411,44111,44,1021,33,27,27,37,Y,C,1,75334
2016,1,18,001,5,441110,441,4411,44111,44,1021,15,16,15,25,Y,C,1,75335
2016,1,18,001,5,441120,441,4411,44112,44,1021,7,6,7,17,Y,C,1,75336
2016,1,18,001,5,441120,441,4411,44112,44,1021,11,9,8,18,Y,C,1,75337
2016,1,18,001,5,441120,441,4411,44112,44,1021,4,5,5,15,Y,C,1,75338
2016,1,18,001,5,441120,441,4411,44112,44,1021,6,6,6,16,Y,C,1,75339
2016,1,18,001,5,441120,441,4411,44112,44,1021,3,4,5,15,Y,C,1,75340
2016,1,18,001,5,441120,441,4411,44112,44,1021,5,6,7,17,Y,C,1,75341
2016,1,18,001,5,441120,441,4411,44112,44,1021,7,6,7,17,Y,C,1,75342
2016,1,18,001,5,441120,441,4411,44112,44,1021,4,4,3,13,Y,C,1,75343
2016,1,18,001,5,441210,441,4412,44121,44,1021,13,15,17,27,Y,C,1,75344
2016,1,18,001,5,441210,441,4412,44121,44,1021,13,13,15,25,Y,C,1,75345
2016,1,18,001,5,441228,441,4412,44122,44,1021,1,0,0,10,Y,C,1,75346
2016,1,18,001,5,441310,441,4413,44131,44,1021,3,4,6,16,Y,C,1,75347
2016,1,18,001,5,441310,441,4413,44131,44,1021,7,9,11,21,Y,C,1,75348
2016,1,18,001,5,441310,441,4413,44131,44,1021,3,3,4,14,Y,C,1,75349
2016,1,18,001,5,441310,441,4413,44131,44,1021,3,3,5,15,Y,C,1,75350
2016,1,18,001,5,441310,441,4413,44131,44,1021,7,10,12,22,Y,C,1,75351
2016,1,18,001,5,441320,441,4413,44132,44,1021,21,33,48,58,Y,C,1,75352
2016,1,18,001,5,441320,441,4413,44132,44,1021,16,21,23,33,Y,C,1,75353
2016,1,18,001,5,442210,442,4422,44221,44,1021,21,14,4,14,Y,C,1,75354
2016,1,18,001,5,442291,442,4422,44229,44,1021,22,12,4,14,Y,C,1,75355
2016,1,18,001,5,442299,442,4422,44229,44,1021,1,0,0,10,Y,C,1,75356
2016,1,18,001,5,443141,443,4431,44314,44,1021,16,12,9,19,Y,C,1,75357
2016,1,18,001,5,443142,443,4431,44314,44,1021,4,3,3,13,Y,C,1,75358
2016,1,18,001,5,443142,443,4431,44314,44,1021,1,1,1,11,Y,C,1,75359
2016,1,18,001,5,444120,444,4441,44412,44,1021,1,1,3,13,Y,C,1,75360
2016,1,18,001,5,444130,444,4441,44413,44,1021,9,7,7,17,Y,C,1,75361
2016,1,18,001,5,444130,444,4441,44413,44,1021,7,8,11,21,Y,C,1,75362
2016,1,18,001,5,444130,444,4441,44413,44,1021,7,8,8,18,Y,C,1,75363
2016,1,18,001,5,444130,444,4441,44413,44,1021,6,6,6,16,Y,C,1,75364
2016,1,18,001,5,444190,444,4441,44419,44,1021,7,7,8,18,Y,C,1,75365
2016,1,18,001,5,444190,444,4441,44419,44,1021,14,16,17,27,Y,C,1,75366
2016,1,18,001,5,444190,444,4441,44419,44,1021,16,18,19,29,Y,C,1,75367
2016,1,18,001,5,444190,444,4441,44419,44,1021,11,11,10,20,Y,C,1,75368
2016,1,18,001,5,444190,444,4441,44419,44,1021,16,15,14,24,Y,C,1,75369
2016,1,18,001,5,444210,444,4442,44421,44,1021,7,7,5,15,Y,C,1,75370
2016,1,18,001,5,444220,444,4442,44422,44,1021,11,10,4,14,Y,C,1,75371
2016,1,18,001,5,444220,444,4442,44422,44,1021,7,4,2,12,Y,C,1,75372
2016,1,18,001,5,444220,444,4442,44422,44,1021,12,10,4,14,Y,C,1,75373
2016,1,18,001,5,444220,444,4442,44422,44,1021,14,8,6,16,Y,C,1,75374
2016,1,18,001,5,444220,444,4442,44422,44,1021,12,9,4,14,Y,C,1,75375
2016,1,18,001,5,445210,445,4452,44521,44,1021,32,28,23,33,Y,C,1,75376
2016,1,18,001,5,445210,445,4452,44521,44,1021,27,23,21,31,Y,C,1,75377
2016,1,18,001,5,445299,445,4452,44529,44,1021,10,10,9,19,Y,C,1,75378
2016,1,18,001,5,446110,446,4461,44611,44,1021,15,14,14,24,Y,C,1,75379
2016,1,18,001,5,446110,446,4461,44611,44,1021,11,11,11,21,Y,C,1,75380
2016,1,18,001,5,446110,446,4461,44611,44,1021,8,7,6,16,Y,C,1,75381
2016,1,18,001,5,446120,446,4461,44612,44,1021,17,14,9,19,Y,C,1,75382
2016,1,18,001,5,446191,446,4461,44619,44,1021,3,3,3,13,Y,C,1,75383
2016,1,18,001,5,446191,446,4461,44619,44,1021,7,6,6,16,Y,C,1,75384
2016,1,18,001,5,446191,446,4461,44619,44,1021,3,3,2,12,Y,C,1,75385
2016,1,18,001,5,446199,446,4461,44619,44,1021,9,4,3,13,Y,C,1,75386
2016,1,18,001,5,447110,447,4471,44711,44,1021,22,21,19,29,Y,C,1,75387
2016,1,18,001,5,447110,447,4471,44711,44,1021,8,7,6,16,Y,C,1,75388
2016,1,18,001,5,447110,447,4471,44711,44,1021,7,6,5,15,Y,C,1,75389
2016,1,18,001,5,447110,447,4471,44711,44,1021,8,8,5,15,Y,C,1,75390
2016,1,18,001,5,447110,447,4471,44711,44,1021,8,9,10,20,Y,C,1,75391
2016,1,18,001,5,447110,447,4471,44711,44,1021,4,4,5,15,Y,C,1,75392
2016,1,18,001,5,447110,447,4471,44711,44,1021,9,8,8,18,Y,C,1,75393
2016,1,18,001,5,447110,447,4471,44711,44,1021,5,3,3,13,Y,C,1,75394
2016,1,18,001,5,447110,447,4471,44711,44,1021,2,4,4,14,Y,C,1,75395
2016,1,18,001,5,447110,447,4471,44711,44,1021,28,27,25,35,Y,C,1,75396
2016,1,18,001,5,447110,447,4471,44711,44,1021,11,10,7,17,Y,C,1,75397
2016,1,18,001,5,447110,447,4471,44711,44,1021,19,18,18,28,Y,C,1,75398
2016,1,18,001,5,447110,447,4471,44711,44,1021,9,7,8,18,Y,C,1,75399
2016,1,18,001,5,447190,447,4471,44719,44,1021,5,4,6,16,Y,C,1,75400
2016,1,18,001,5,447190,447,4471,44719,44,1021,5,3,4,14,Y,C,1,75401
2016,1,18,001,5,448120,448,4481,44812,44,1021,12,5,3,13,Y,C,1,75402
2016,1,18,001,5,448120,448,4481,44812,44,1021,33,20,6,16,Y,C,1,75403
2016,1,18,001,5,448140,448,4481,44814,44,1021,1,1,1,11,Y,C,1,75404
2016,1,18,001,5,451110,451,4511,45111,45,1021,2,4,2,12,Y,C,1,75405
2016,1,18,001,5,451110,451,4511,45111,45,1021,3,3,3,13,Y,C,1,75406
2016,1,18,001,5,451110,451,4511,45111,45,1021,1,1,1,11,Y,C,1,75407
2016,1,18,001,5,451120,451,4511,45112,45,1021,1,1,0,10,Y,C,1,75408
2016,1,18,001,5,451130,451,4511,45113,45,1021,35,21,6,16,Y,C,1,75409
2016,1,18,001,5,452910,452,4529,45291,45,1021,259,257,255,265,Y,C,1,75410
2016,1,18,001,5,452990,452,4529,45299,45,1021,6,7,8,18,Y,C,1,75411
2016,1,18,001,5,452990,452,4529,45299,45,1021,17,18,18,28,Y,C,1,75412
2016,1,18,001,5,452990,452,4529,45299,45,1021,9,9,9,19,Y,C,1,75413
2016,1,18,001,5,452990,452,4529,45299,45,1021,6,7,7,17,Y,C,1,75414
2016,1,18,001,5,452990,452,4529,45299,45,1021,4,8,7,17,Y,C,1,75415
2016,1,18,001,5,452990,452,4529,45299,45,1021,10,7,8,18,Y,C,1,75416
2016,1,18,001,5,452990,452,4529,45299,45,1021,4,4,3,13,Y,C,1,75417
2016,1,18,001,5,452990,452,4529,45299,45,1021,12,12,12,22,Y,C,1,75418
2016,1,18,001,5,452990,452,4529,45299,45,1021,20,19,18,28,Y,C,1,75419
2016,1,18,001,5,453991,453,4539,45399,45,1021,25,14,5,15,Y,C,1,75420
2016,1,18,001,5,453998,453,4539,45399,45,1021,10,5,2,12,Y,C,1,75421
2016,1,18,001,5,454111,454,4541,45411,45,1021,2,3,4,14,Y,C,1,75422
2016,1,18,001,5,454111,454,4541,45411,45,1021,2,4,3,13,Y,C,1,75423
2016,1,18,001,5,454111,454,4541,45411,45,1021,1,1,1,11,Y,C,1,75424
2016,1,18,001,5,454111,454,4541,45411,45,1021,1,2,2,12,Y,C,1,75425
2016,1,18,001,5,454113,454,4541,45411,45,1021,5,10,17,27,Y,C,1,75426
2016,1,18,001,5,454113,454,4541,45411,45,1021,13,14,15,25,Y,C,1,75427
2016,1,18,001,5,454310,454,4543,45431,45,1021,2,4,3,13,Y,C,1,75428
2016,1,18,001,5,454310,454,4543,45431,45,1021,2,3,3,13,Y,C,1,75429
2016,1,18,001,5,454310,454,4543,45431,45,1021,3,3,3,13,Y,C,1,75430
2016,1,18,001,5,454310,454,4543,45431,45,1021,2,3,3,13,Y,C,1,75431
2016,1,18,001,5,454310,454,4543,45431,45,1021,2,4,3,13,Y,C,1,75432
2016,1,18,001,5,454390,454,4543,45439,45,1021,2,2,4,14,Y,C,1,75433
2016,1,18,001,5,454390,454,4543,45439,45,1021,1,1,2,12,Y,C,1,75434
2016,1,18,001,5,454390,454,4543,45439,45,1021,2,6,6,16,Y,C,1,75435
2016,1,18,001,5,454390,454,4543,45439,45,1021,1,2,3,13,Y,C,1,75436
2016,1,18,001,5,454390,454,4543,45439,45,1021,2,3,3,13,Y,C,1,75437
2016,1,18,001,5,454390,454,4543,45439,45,1021,2,4,4,14,Y,C,1,75438
2016,1,18,001,5,454390,454,4543,45439,45,1021,0,0,2,12,Y,C,1,75439
2016,1,18,001,5,484110,484,4841,48411,48,1021,1,2,2,12,Y,C,1,75440
2016,1,18,001,5,484110,484,4841,48411,48,1021,4,4,4,14,Y,C,1,75441
2016,1,18,001,5,484110,484,4841,48411,48,1021,2,2,2,12,Y,C,1,75442
2016,1,18,001,5,484110,484,4841,48411,48,1021,6,6,6,16,Y,C,1,75443
2016,1,18,001,5,484121,484,4841,48412,48,1021,51,59,62,72,Y,C,1,75444
2016,1,18,001,5,484121,484,4841,48412,48,1021,12,11,10,20,Y,C,1,75445
2016,1,18,001,5,484121,484,4841,48412,48,1021,31,33,36,46,Y,C,1,75446
2016,1,18,001,5,484121,484,4841,48412,48,1021,26,21,22,32,Y,C,1,75447
2016,1,18,001,5,484121,484,4841,48412,48,1021,4,4,3,13,Y,C,1,75448
2016,1,18,001,5,484121,484,4841,48412,48,1021,28,33,28,38,Y,C,1,75449
2016,1,18,001,5,484121,484,4841,48412,48,1021,17,10,14,24,Y,C,1,75450
2016,1,18,001,5,484121,484,4841,48412,48,1021,26,36,27,37,Y,C,1,75451
2016,1,18,001,5,484121,484,4841,48412,48,1021,19,18,19,29,Y,C,1,75452
2016,1,18,001,5,484121,484,4841,48412,48,1021,13,10,15,25,Y,C,1,75453
2016,1,18,001,5,484122,484,4841,48412,48,1021,2,4,5,15,Y,C,1,75454
2016,1,18,001,5,484220,484,4842,48422,48,1021,10,9,9,19,Y,C,1,75455
2016,1,18,001,5,484220,484,4842,48422,48,1021,11,9,13,23,Y,C,1,75456
2016,1,18,001,5,484220,484,4842,48422,48,1021,3,5,4,14,Y,C,1,75457
2016,1,18,001,5,484220,484,4842,48422,48,1021,5,10,5,15,Y,C,1,75458
2016,1,18,001,5,484220,484,4842,48422,48,1021,3,2,2,12,Y,C,1,75459
2016,1,18,001,5,484230,484,4842,48423,48,1021,10,11,13,23,Y,C,1,75460
2016,1,18,001,5,484230,484,4842,48423,48,1021,7,6,4,14,Y,C,1,75461
2016,1,18,001,5,485991,485,4859,48599,48,1021,35,23,9,19,Y,C,1,75462
2016,1,18,001,5,485999,485,4859,48599,48,1021,4,5,1,11,Y,C,1,75463
2016,1,18,001,5,511110,511,5111,51111,51,1022,18,18,16,26,Y,C,1,75464
2016,1,18,001,5,511110,511,5111,51111,51,1022,38,38,39,49,Y,C,1,75465
2016,1,18,001,5,511120,511,5111,51112,51,1022,59,59,57,67,Y,C,1,75466
2016,1,18,001,5,522110,522,5221,52211,52,1023,15,11,18,28,Y,C,1,75467
2016,1,18,001,5,522110,522,5221,52211,52,1023,10,8,9,19,Y,C,1,75468
2016,1,18,001,5,522110,522,5221,52211,52,1023,14,14,20,30,Y,C,1,75469
2016,1,18,001,5,522110,522,5221,52211,52,1023,11,13,13,23,Y,C,1,75470
2016,1,18,001,5,522110,522,5221,52211,52,1023,16,11,8,18,Y,C,1,75471
2016,1,18,001,5,522110,522,5221,52211,52,1023,7,12,11,21,Y,C,1,75472
2016,1,18,001,5,522110,522,5221,52211,52,1023,22,24,20,30,Y,C,1,75473
2016,1,18,001,5,522110,522,5221,52211,52,1023,15,21,15,25,Y,C,1,75474
2016,1,18,001,5,522110,522,5221,52211,52,1023,20,23,22,32,Y,C,1,75475
2016,1,18,001,5,522110,522,5221,52211,52,1023,21,22,20,30,Y,C,1,75476
2016,1,18,001,5,522110,522,5221,52211,52,1023,17,12,17,27,Y,C,1,75477
2016,1,18,001,5,522130,522,5221,52213,52,1023,5,5,5,15,Y,C,1,75478
2016,1,18,001,5,522130,522,5221,52213,52,1023,3,3,5,15,Y,C,1,75479
2016,1,18,001,5,522130,522,5221,52213,52,1023,2,2,2,12,Y,C,1,75480
2016,1,18,001,5,522130,522,5221,52213,52,1023,3,3,3,13,Y,C,1,75481
2016,1,18,001,5,522130,522,5221,52213,52,1023,9,10,10,20,Y,C,1,75482
2016,1,18,001,5,522310,522,5223,52231,52,1023,28,13,4,14,Y,C,1,75483
2016,1,18,001,5,522390,522,5223,52239,52,1023,9,6,3,13,Y,C,1,75484
2016,1,18,001,5,522390,522,5223,52239,52,1023,4,2,1,11,Y,C,1,75485
2016,1,18,001,5,531311,531,5313,53131,53,1023,0,1,1,11,Y,C,1,75486
2016,1,18,001,5,531311,531,5313,53131,53,1023,0,1,2,12,Y,C,1,75487
2016,1,18,001,5,531311,531,5313,53131,53,1023,0,2,2,12,Y,C,1,75488
2016,1,18,001,5,531312,531,5313,53131,53,1023,1,1,0,10,Y,C,1,75489
2016,1,18,001,5,531320,531,5313,53132,53,1023,0,2,1,11,Y,C,1,75490
2016,1,18,001,5,531320,531,5313,53132,53,1023,1,0,0,10,Y,C,1,75491
2016,1,18,001,5,541110,541,5411,54111,54,1024,5,5,4,14,Y,C,1,75492
2016,1,18,001,5,541110,541,5411,54111,54,1024,5,6,6,16,Y,C,1,75493
2016,1,18,001,5,541110,541,5411,54111,54,1024,1,1,1,11,Y,C,1,75494
2016,1,18,001,5,541110,541,5411,54111,54,1024,8,7,7,17,Y,C,1,75495
2016,1,18,001,5,541191,541,5411,54119,54,1024,2,4,3,13,Y,C,1,75496
2016,1,18,001,5,541191,541,5411,54119,54,1024,2,2,2,12,Y,C,1,75497
2016,1,18,001,5,541211,541,5412,54121,54,1024,7,6,5,15,Y,C,1,75498
2016,1,18,001,5,541211,541,5412,54121,54,1024,31,24,19,29,Y,C,1,75499
2016,1,18,001,5,541213,541,5412,54121,54,1024,2,3,3,13,Y,C,1,75500
2016,1,18,001,5,541213,541,5412,54121,54,1024,18,15,13,23,Y,C,1,75501
2016,1,18,001,5,541213,541,5412,54121,54,1024,7,7,6,16,Y,C,1,75502
2016,1,18,001,5,541219,541,5412,54121,54,1024,3,3,3,13,Y,C,1,75503
2016,1,18,001,5,541219,541,5412,54121,54,1024,11,11,12,22,Y,C,1,75504
2016,1,18,001,5,541219,541,5412,54121,54,1024,16,15,15,25,Y,C,1,75505
2016,1,18,001,5,541320,541,5413,54132,54,1024,1,0,0,10,Y,C,1,75506
2016,1,18,001,5,541330,541,5413,54133,54,1024,2,2,2,12,Y,C,1,75507
2016,1,18,001,5,541330,541,5413,54133,54,1024,6,6,8,18,Y,C,1,75508
2016,1,18,001,5,541330,541,5413,54133,54,1024,6,6,7,17,Y,C,1,75509
2016,1,18,001,5,541370,541,5413,54137,54,1024,7,5,4,14,Y,C,1,75510
2016,1,18,001,5,541370,541,5413,54137,54,1024,6,5,4,14,Y,C,1,75511
2016,1,18,001,5,541370,541,5413,54137,54,1024,1,1,1,11,Y,C,1,75512
2016,1,18,001,5,541380,541,5413,54138,54,1024,1,2,2,12,Y,C,1,75513
2016,1,18,001,5,541380,541,5413,54138,54,1024,1,3,2,12,Y,C,1,75514
